"from";"to";"cost";"profit";"category"
"8";"13";"1813.26428439219";"412";"Cultural"
"8";"14";"299.881241731832";"75";"Sport"
"8";"15";"1644.47546308572";"10";"Sport"
"8";"16";"1737.39235694797";"11";"Transport"
"8";"17";"1766.86284422606";"302";"Transport"
"8";"18";"2021.30692509007";"87";"Transport"
"8";"19";"2105.42170334178";"133";"Transport"
"8";"20";"2104.94945218788";"300";"Transport"
"8";"21";"1796.79258509017";"96";"Entertainment"
"8";"22";"1237.29056051755";"177";"Entertainment"
"8";"23";"2640.30569912369";"128";"Entertainment"
"9";"1";"1099.8369068551";"256";"Structure"
"9";"2";"996.403196271877";"17";"Structure"
"9";"3";"575.04547181263";"244";"Structure"
"9";"4";"142.126300936826";"302";"Precinct"
"9";"6";"1441.56769099618";"500";"Park"
"9";"7";"1233.28216426779";"329";"Park"
"9";"8";"2489.37392302934";"4";"Park"
"9";"10";"2862.74932483203";"3";"Park"
"9";"11";"1144.01487116992";"56";"Park"
"9";"12";"716.659705878548";"135";"Cultural"
"9";"13";"676.750353869405";"412";"Cultural"
"9";"14";"2761.80528585868";"75";"Sport"
"9";"15";"1369.99790328866";"10";"Sport"
"9";"16";"2043.42418548071";"11";"Transport"
"9";"17";"760.823832311299";"302";"Transport"
"9";"18";"1167.29838163486";"87";"Transport"
"9";"19";"1127.18977158722";"133";"Transport"
"9";"20";"509.886912863269";"300";"Transport"
"9";"21";"4123.77565349905";"96";"Entertainment"
"9";"22";"1536.02087533469";"177";"Entertainment"
"9";"23";"417.975556009174";"128";"Entertainment"
"10";"1";"2939.13732539064";"256";"Structure"
"10";"2";"1873.28482584078";"17";"Structure"
"10";"3";"3129.99017765213";"244";"Structure"
"10";"4";"2750.91024268766";"302";"Precinct"
"10";"6";"2828.8741968479";"500";"Park"
"10";"7";"2860.07965970234";"329";"Park"
"10";"8";"4401.52149466984";"4";"Park"
"10";"9";"2862.74932483203";"66";"Park"
"10";"11";"3956.15086294271";"56";"Park"
"10";"12";"3099.35344293611";"135";"Cultural"
"10";"13";"3184.5432448541";"412";"Cultural"
"10";"14";"4695.82734746255";"75";"Sport"
"10";"15";"4094.17758001947";"10";"Sport"
"10";"16";"4785.52167702956";"11";"Transport"
"10";"17";"3027.7171230477";"302";"Transport"
"10";"18";"2435.96558282821";"87";"Transport"
"10";"19";"2366.2464642599";"133";"Transport"
"10";"20";"2760.74095122152";"300";"Transport"
"10";"21";"6192.50444716301";"96";"Entertainment"
"10";"22";"3181.68253185587";"177";"Entertainment"
"10";"23";"2445.79997954118";"128";"Entertainment"
"11";"1";"1915.32847001666";"256";"Structure"
"11";"2";"2122.8261448776";"17";"Structure"
"11";"3";"1257.78908526565";"244";"Structure"
"11";"4";"1226.40645373499";"302";"Precinct"
"11";"6";"2309.48423293941";"500";"Park"
"11";"7";"2087.36633012862";"329";"Park"
"11";"8";"2735.09719967208";"4";"Park"
"11";"9";"1144.01487116992";"66";"Park"
"11";"10";"3956.15086294271";"3";"Park"
"11";"12";"1427.77853867736";"135";"Cultural"
"11";"13";"1304.79140335075";"412";"Cultural"
"11";"14";"2933.71151616043";"75";"Sport"
"11";"15";"1114.38946262792";"10";"Sport"
"11";"16";"1496.26412454036";"11";"Transport"
"11";"17";"1529.38927604632";"302";"Transport"
"11";"18";"2192.14275842246";"87";"Transport"
"11";"19";"2177.75537830713";"133";"Transport"
"11";"20";"1505.83153041387";"300";"Transport"
"11";"21";"4011.33353007551";"96";"Entertainment"
"11";"22";"2245.50478496349";"177";"Entertainment"
"11";"23";"1549.34397967049";"128";"Entertainment"
"12";"1";"488.203951911814";"256";"Structure"
"12";"2";"1297.86765360867";"17";"Structure"
"12";"3";"181.022295032496";"244";"Structure"
"12";"4";"830.360716904005";"302";"Precinct"
"12";"6";"881.804945412235";"500";"Park"
"12";"7";"659.58951685925";"329";"Park"
"12";"8";"1782.06592756458";"4";"Park"
"12";"9";"716.659705878548";"66";"Park"
"12";"10";"3099.35344293611";"3";"Park"
"12";"11";"1427.77853867736";"56";"Park"
"12";"13";"127.269073768171";"412";"Cultural"
"12";"14";"2061.49100664242";"75";"Sport"
"12";"15";"1011.91578095625";"10";"Sport"
"12";"16";"1693.3400577788";"11";"Transport"
"12";"17";"105.66275082437";"302";"Transport"
"12";"18";"838.299399830251";"87";"Transport"
"12";"19";"856.476737190806";"133";"Transport"
"12";"20";"368.444827840651";"300";"Transport"
"12";"21";"3465.35462583857";"96";"Entertainment"
"12";"22";"866.498584486536";"177";"Entertainment"
"12";"23";"883.834717664458";"128";"Entertainment"
"13";"1";"610.692231907625";"256";"Structure"
"13";"2";"1359.31284242347";"17";"Structure"
"13";"3";"101.713523688305";"244";"Structure"
"13";"4";"802.776349798338";"302";"Precinct"
"13";"6";"1005.11089039419";"500";"Park"
"13";"7";"783.649395122141";"329";"Park"
"13";"8";"1813.26428439219";"4";"Park"
"13";"9";"676.750353869405";"66";"Park"
"13";"10";"3184.5432448541";"3";"Park"
"13";"11";"1304.79140335075";"56";"Park"
"13";"12";"127.269073768171";"135";"Cultural"
"13";"14";"2085.10595431013";"75";"Sport"
"13";"15";"913.064406645152";"10";"Sport"
"13";"16";"1601.48618432431";"11";"Transport"
"13";"17";"232.887023351376";"302";"Transport"
"13";"18";"961.176142540654";"87";"Transport"
"13";"19";"975.578923646358";"133";"Transport"
"13";"20";"427.751409261768";"300";"Transport"
"13";"21";"3462.54997129685";"96";"Entertainment"
"13";"22";"969.149865734021";"177";"Entertainment"
"13";"23";"903.150807447312";"128";"Entertainment"
"14";"1";"1893.64911184085";"256";"Structure"
"14";"2";"3208.77600038769";"17";"Structure"
"14";"3";"2186.78632389701";"244";"Structure"
"14";"4";"2886.25060617036";"302";"Precinct"
"14";"6";"1879.35662932214";"500";"Park"
"14";"7";"1902.81558374054";"329";"Park"
"14";"8";"299.881241731832";"4";"Park"
"14";"9";"2761.80528585868";"66";"Park"
"14";"10";"4695.82734746255";"3";"Park"
"14";"11";"2933.71151616043";"56";"Park"
"14";"12";"2061.49100664242";"135";"Cultural"
"14";"13";"2085.10595431013";"412";"Cultural"
"14";"15";"1825.11744846006";"10";"Sport"
"14";"16";"1811.3279475321";"11";"Transport"
"14";"17";"2051.84345566595";"302";"Transport"
"14";"18";"2321.10246148297";"87";"Transport"
"14";"19";"2405.28580899518";"133";"Transport"
"14";"20";"2392.34538435023";"300";"Transport"
"14";"21";"1498.8595420364";"96";"Entertainment"
"14";"22";"1536.78193151417";"177";"Entertainment"
"14";"23";"2927.84966477224";"128";"Entertainment"
"15";"1";"1355.64007831795";"256";"Structure"
"15";"2";"2247.63482391493";"17";"Structure"
"15";"3";"964.37360367134";"244";"Structure"
"15";"4";"1511.47726959606";"302";"Precinct"
"15";"6";"1702.74991433995";"500";"Park"
"15";"7";"1517.55877637551";"329";"Park"
"15";"8";"1644.47546308572";"4";"Park"
"15";"9";"1369.99790328866";"66";"Park"
"15";"10";"4094.17758001947";"3";"Park"
"15";"11";"1114.38946262792";"56";"Park"
"15";"12";"1011.91578095625";"135";"Cultural"
"15";"13";"913.064406645152";"412";"Cultural"
"15";"14";"1825.11744846006";"75";"Sport"
"15";"16";"693.237949334845";"11";"Transport"
"15";"17";"1100.66785400607";"302";"Transport"
"15";"18";"1820.89105784662";"87";"Transport"
"15";"19";"1853.30799701174";"133";"Transport"
"15";"20";"1333.45984027499";"300";"Transport"
"15";"21";"2935.39980691356";"96";"Entertainment"
"15";"22";"1489.2264938511";"177";"Entertainment"
"15";"23";"1728.4759048861";"128";"Entertainment"
"16";"1";"1983.28959995946";"256";"Structure"
"16";"2";"2940.71924697024";"17";"Structure"
"16";"3";"1656.81727242621";"244";"Structure"
"16";"4";"2182.93545375299";"302";"Precinct"
"16";"6";"2290.06435867568";"500";"Park"
"16";"7";"2130.66799153842";"329";"Park"
"16";"8";"1737.39235694797";"4";"Park"
"16";"9";"2043.42418548071";"66";"Park"
"16";"10";"4785.52167702956";"3";"Park"
"16";"11";"1496.26412454036";"56";"Park"
"16";"12";"1693.3400577788";"135";"Cultural"
"16";"13";"1601.48618432431";"412";"Cultural"
"16";"14";"1811.3279475321";"75";"Sport"
"16";"15";"693.237949334845";"10";"Sport"
"16";"17";"1775.54348744216";"302";"Transport"
"16";"18";"2473.79934848188";"87";"Transport"
"16";"19";"2514.58157297446";"133";"Transport"
"16";"20";"2025.05855592041";"300";"Transport"
"16";"21";"2575.78940429015";"96";"Entertainment"
"16";"22";"2019.88499962778";"177";"Entertainment"
"16";"23";"2415.85457301665";"128";"Entertainment"
"17";"1";"390.530702704677";"256";"Structure"
"17";"2";"1250.57656610474";"17";"Structure"
"17";"3";"274.137346523947";"244";"Structure"
"17";"4";"863.051534270059";"302";"Precinct"
"17";"6";"781.731050009527";"500";"Park"
"17";"7";"558.980569438459";"329";"Park"
"17";"8";"1766.86284422606";"4";"Park"
"17";"9";"760.823832311299";"66";"Park"
"17";"10";"3027.7171230477";"3";"Park"
"17";"11";"1529.38927604632";"56";"Park"
"17";"12";"105.66275082437";"135";"Cultural"
"17";"13";"232.887023351376";"412";"Cultural"
"17";"14";"2051.84345566595";"75";"Sport"
"17";"15";"1100.66785400607";"10";"Sport"
"17";"16";"1775.54348744216";"11";"Transport"
"17";"18";"736.185480804438";"87";"Transport"
"17";"19";"757.928778636049";"133";"Transport"
"17";"20";"343.928022621073";"300";"Transport"
"17";"21";"3475.37386706458";"96";"Entertainment"
"17";"22";"789.687411935684";"177";"Entertainment"
"17";"23";"877.381455861664";"128";"Entertainment"
"18";"1";"511.256813836595";"256";"Structure"
"18";"2";"955.812450173679";"17";"Structure"
"18";"3";"966.260375394543";"244";"Structure"
"18";"4";"1186.64624534578";"302";"Precinct"
"18";"6";"469.02595777494";"500";"Park"
"18";"7";"427.394498547429";"329";"Park"
"18";"8";"2021.30692509007";"4";"Park"
"18";"9";"1167.29838163486";"66";"Park"
"18";"10";"2435.96558282821";"3";"Park"
"18";"11";"2192.14275842246";"56";"Park"
"18";"12";"838.299399830251";"135";"Cultural"
"18";"13";"961.176142540654";"412";"Cultural"
"18";"14";"2321.10246148297";"75";"Sport"
"18";"15";"1820.89105784662";"10";"Sport"
"18";"16";"2473.79934848188";"11";"Transport"
"18";"17";"736.185480804438";"302";"Transport"
"18";"19";"89.0657221374341";"133";"Transport"
"18";"20";"692.613475026281";"300";"Transport"
"18";"21";"3815.16893508783";"96";"Entertainment"
"18";"22";"785.569252565356";"177";"Entertainment"
"18";"23";"977.858230840425";"128";"Entertainment"
"19";"1";"573.593369508452";"256";"Structure"
"19";"2";"867.353717696742";"17";"Structure"
"19";"3";"971.366629878953";"244";"Structure"
"19";"4";"1137.1174548086";"302";"Precinct"
"19";"6";"558.053681393235";"500";"Park"
"19";"7";"506.40557269379";"329";"Park"
"19";"8";"2105.42170334178";"4";"Park"
"19";"9";"1127.18977158722";"66";"Park"
"19";"10";"2366.2464642599";"3";"Park"
"19";"11";"2177.75537830713";"56";"Park"
"19";"12";"856.476737190806";"135";"Cultural"
"19";"13";"975.578923646358";"412";"Cultural"
"19";"14";"2405.28580899518";"75";"Sport"
"19";"15";"1853.30799701174";"10";"Sport"
"19";"16";"2514.58157297446";"11";"Transport"
"19";"17";"757.928778636049";"302";"Transport"
"19";"18";"89.0657221374341";"87";"Transport"
"19";"20";"672.223574498324";"300";"Transport"
"19";"21";"3898.05004282995";"96";"Entertainment"
"19";"22";"871.219491073381";"177";"Entertainment"
"19";"23";"912.712353367478";"128";"Entertainment"
"20";"1";"603.117127949171";"256";"Structure"
"20";"2";"933.381153606663";"17";"Structure"
"20";"3";"369.930474061792";"244";"Structure"
"20";"4";"575.533320301606";"302";"Precinct"
"20";"6";"931.727187163596";"500";"Park"
"20";"7";"725.536961552264";"329";"Park"
"20";"8";"2104.94945218788";"4";"Park"
"20";"9";"509.886912863269";"66";"Park"
"20";"10";"2760.74095122152";"3";"Park"
"20";"11";"1505.83153041387";"56";"Park"
"20";"12";"368.444827840651";"135";"Cultural"
"20";"13";"427.751409261768";"412";"Cultural"
"20";"14";"2392.34538435023";"75";"Sport"
"20";"15";"1333.45984027499";"10";"Sport"
"20";"16";"2025.05855592041";"11";"Transport"
"20";"17";"343.928022621073";"302";"Transport"
"20";"18";"692.613475026281";"87";"Transport"
"20";"19";"672.223574498324";"133";"Transport"
"20";"21";"3819.21683947483";"96";"Entertainment"
"20";"22";"1047.86859608647";"177";"Entertainment"
"20";"23";"535.525987842504";"128";"Entertainment"
"21";"1";"3369.14139344143";"256";"Structure"
"21";"2";"4680.05030502643";"17";"Structure"
"21";"3";"3561.2747437542";"244";"Structure"
"21";"4";"4258.45007860501";"302";"Precinct"
"21";"6";"3377.90955694098";"500";"Park"
"21";"7";"3392.94151854531";"329";"Park"
"21";"8";"1796.79258509017";"4";"Park"
"21";"9";"4123.77565349905";"66";"Park"
"21";"10";"6192.50444716301";"3";"Park"
"21";"11";"4011.33353007551";"56";"Park"
"21";"12";"3465.35462583857";"135";"Cultural"
"21";"13";"3462.54997129685";"412";"Cultural"
"21";"14";"1498.8595420364";"75";"Sport"
"21";"15";"2935.39980691356";"10";"Sport"
"21";"16";"2575.78940429015";"11";"Transport"
"21";"17";"3475.37386706458";"302";"Transport"
"21";"18";"3815.16893508783";"87";"Transport"
"21";"19";"3898.05004282995";"133";"Transport"
"21";"20";"3819.21683947483";"300";"Transport"
"21";"22";"3033.26415478411";"177";"Entertainment"
"21";"23";"4348.59396402647";"128";"Entertainment"
"22";"1";"446.358416053101";"256";"Structure"
"22";"2";"1706.27643271778";"17";"Structure"
"22";"3";"1046.80477895899";"244";"Structure"
"22";"4";"1620.57385397977";"302";"Precinct"
"22";"6";"353.805968514881";"500";"Park"
"22";"7";"382.635202370433";"329";"Park"
"22";"8";"1237.29056051755";"4";"Park"
"22";"9";"1536.02087533469";"66";"Park"
"22";"10";"3181.68253185587";"3";"Park"
"22";"11";"2245.50478496349";"56";"Park"
"22";"12";"866.498584486536";"135";"Cultural"
"22";"13";"969.149865734021";"412";"Cultural"
"22";"14";"1536.78193151417";"75";"Sport"
"22";"15";"1489.2264938511";"10";"Sport"
"22";"16";"2019.88499962778";"11";"Transport"
"22";"17";"789.687411935684";"302";"Transport"
"22";"18";"785.569252565356";"87";"Transport"
"22";"19";"871.219491073381";"133";"Transport"
"22";"20";"1047.86859608647";"300";"Transport"
"22";"21";"3033.26415478411";"96";"Entertainment"
"22";"23";"1545.36933133058";"128";"Entertainment"
"23";"1";"1101.63689939527";"256";"Structure"
"23";"2";"578.765453799977";"17";"Structure"
"23";"3";"813.531813932131";"244";"Structure"
"23";"4";"324.250412388006";"302";"Precinct"
"23";"6";"1359.027867628";"500";"Park"
"23";"7";"1186.05292254821";"329";"Park"
"23";"8";"2640.30569912369";"4";"Park"
"23";"9";"417.975556009174";"66";"Park"
"23";"10";"2445.79997954118";"3";"Park"
"23";"11";"1549.34397967049";"56";"Park"
"23";"12";"883.834717664458";"135";"Cultural"
"23";"13";"903.150807447312";"412";"Cultural"
"23";"14";"2927.84966477224";"75";"Sport"
"23";"15";"1728.4759048861";"10";"Sport"
"23";"16";"2415.85457301665";"11";"Transport"
"23";"17";"877.381455861664";"302";"Transport"
"23";"18";"977.858230840425";"87";"Transport"
"23";"19";"912.712353367478";"133";"Transport"
"23";"20";"535.525987842504";"300";"Transport"
"23";"21";"4348.59396402647";"96";"Entertainment"
"23";"22";"1545.36933133058";"177";"Entertainment"
