"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
7965815648;"10354154@N05";1346591239;1;"Transport";1491;26
7965816086;"10354154@N05";1346591298;1;"Transport";1491;26
7965816482;"10354154@N05";1346591309;1;"Transport";1491;26
7965816948;"10354154@N05";1346591331;1;"Transport";1491;26
10316835406;"10354154@N05";1381448794;2;"Transport";916;27
10316834646;"10354154@N05";1381448924;2;"Transport";916;27
10316806215;"10354154@N05";1381449273;2;"Transport";916;27
10316785354;"10354154@N05";1381449579;2;"Transport";916;27
10316831626;"10354154@N05";1381449598;2;"Transport";916;27
10316969043;"10354154@N05";1381449604;2;"Transport";916;27
10347470534;"10354154@N05";1381560247;16;"Shopping";848;28
10347482035;"10354154@N05";1381560812;16;"Shopping";848;28
10347671913;"10354154@N05";1381560817;16;"Shopping";848;28
10347487665;"10354154@N05";1381562910;16;"Shopping";848;28
10347471774;"10354154@N05";1381565710;16;"Shopping";848;28
10347484765;"10354154@N05";1381565731;16;"Shopping";848;28
10347472296;"10354154@N05";1381565841;16;"Shopping";848;28
10347477935;"10354154@N05";1381565991;1;"Transport";1491;28
10347471126;"10354154@N05";1381578486;1;"Transport";1491;28
10347672393;"10354154@N05";1381582412;1;"Transport";1491;28
10347478885;"10354154@N05";1381582421;1;"Transport";1491;28
10390455296;"10354154@N05";1381638731;2;"Transport";916;29
10390428295;"10354154@N05";1381638765;2;"Transport";916;29
8118083884;"10434252@N00";1342340005;11;"Education";1008;30
11278364473;"10482493@N05";1381988983;20;"Structure";379;31
11278366393;"10482493@N05";1381989741;16;"Shopping";848;31
11278246105;"10482493@N05";1381989820;16;"Shopping";848;31
11278317404;"10482493@N05";1381990517;16;"Shopping";848;31
11278318974;"10482493@N05";1381996460;20;"Structure";379;31
11278291656;"10482493@N05";1381998443;21;"Museum";618;31
11278375273;"10482493@N05";1381999608;21;"Museum";618;31
11278254835;"10482493@N05";1382000027;21;"Museum";618;31
11278297446;"10482493@N05";1382003690;2;"Transport";916;31
11278258685;"10482493@N05";1382004473;20;"Structure";379;31
8308764102;"10486919@N00";1334694208;16;"Shopping";848;32
8646428666;"10589348@N00";1365817619;16;"Shopping";848;33
8645333195;"10589348@N00";1365817722;1;"Transport";1491;33
8646436088;"10589348@N00";1365817800;1;"Transport";1491;33
8645344121;"10589348@N00";1365817979;1;"Transport";1491;33
8645347247;"10589348@N00";1365818052;1;"Transport";1491;33
8646462062;"10589348@N00";1365818418;1;"Transport";1491;33
3815608697;"10749810@N04";1247124433;21;"Museum";618;34
3816421214;"10749810@N04";1247124470;21;"Museum";618;34
3815610355;"10749810@N04";1247124516;21;"Museum";618;34
3816423010;"10749810@N04";1247124582;21;"Museum";618;34
3816424124;"10749810@N04";1247124692;21;"Museum";618;34
3815613039;"10749810@N04";1247124870;21;"Museum";618;34
3815614113;"10749810@N04";1247125188;21;"Museum";618;34
3816427202;"10749810@N04";1247125973;21;"Museum";618;34
3816428220;"10749810@N04";1247126226;21;"Museum";618;34
3815617857;"10749810@N04";1247126397;21;"Museum";618;34
3815618959;"10749810@N04";1247127227;21;"Museum";618;34
3815620691;"10749810@N04";1247128624;21;"Museum";618;34
3816432352;"10749810@N04";1250075416;21;"Museum";618;35
3816429016;"10749810@N04";1250089939;21;"Museum";618;35
4772341413;"10749810@N04";1278423308;12;"Education";517;36
4772981956;"10749810@N04";1278423803;12;"Education";517;36
4772981434;"10749810@N04";1278423833;12;"Education";517;36
4772342333;"10749810@N04";1278423852;12;"Education";517;36
4772340167;"10749810@N04";1278514436;12;"Education";517;37
4772979130;"10749810@N04";1278514445;12;"Education";517;37
4772340857;"10749810@N04";1278514456;12;"Education";517;37
4772341789;"10749810@N04";1278514483;12;"Education";517;37
4772343503;"10749810@N04";1278514530;12;"Education";517;37
4772982558;"10749810@N04";1278514538;12;"Education";517;37
4772344087;"10749810@N04";1278514547;12;"Education";517;37
4772983198;"10749810@N04";1278514557;12;"Education";517;37
4772344803;"10749810@N04";1278514568;12;"Education";517;37
5845445471;"11037560@N04";1308361705;13;"Religion";545;38
5845452249;"11037560@N04";1308361749;13;"Religion";545;38
5846010060;"11037560@N04";1308362304;13;"Religion";545;38
5845461079;"11037560@N04";1308363043;13;"Religion";545;38
5846059372;"11037560@N04";1308366396;13;"Religion";545;38
5845546067;"11037560@N04";1308369674;21;"Museum";618;38
5846126082;"11037560@N04";1308376102;2;"Transport";916;38
5845580235;"11037560@N04";1308376173;2;"Transport";916;38
5860689971;"11037560@N04";1308454575;2;"Transport";916;39
5861280664;"11037560@N04";1308461617;2;"Transport";916;39
5861249392;"11037560@N04";1308462069;21;"Museum";618;39
5861254720;"11037560@N04";1308462167;16;"Shopping";848;39
6136529216;"11037560@N04";1315457081;21;"Museum";618;40
6136533674;"11037560@N04";1315457103;21;"Museum";618;40
7280643394;"11037560@N04";1337843687;2;"Transport";916;41
7280648140;"11037560@N04";1337843827;2;"Transport";916;41
7280661876;"11037560@N04";1337845728;21;"Museum";618;41
7180861283;"11037560@N04";1339471467;1;"Transport";1491;42
7366085382;"11037560@N04";1339471495;1;"Transport";1491;42
7180851985;"11037560@N04";1339471585;1;"Transport";1491;42
7180854207;"11037560@N04";1339471604;1;"Transport";1491;42
8277391593;"11037560@N04";1355460231;21;"Museum";618;43
8278451576;"11037560@N04";1355460274;21;"Museum";618;43
8278453712;"11037560@N04";1355460433;2;"Transport";916;43
8277398187;"11037560@N04";1355460577;2;"Transport";916;43
8277400279;"11037560@N04";1355460707;2;"Transport";916;43
8277402591;"11037560@N04";1355460753;2;"Transport";916;43
8278462426;"11037560@N04";1355460797;2;"Transport";916;43
9057961715;"11037560@N04";1370321813;1;"Transport";1491;44
9060193938;"11037560@N04";1370321901;1;"Transport";1491;44
4044336184;"11154928@N04";1256284353;6;"Transport";48;45
4044336630;"11154928@N04";1256284558;6;"Transport";48;45
4044337296;"11154928@N04";1256284902;6;"Transport";48;45
4043592463;"11154928@N04";1256289577;6;"Transport";48;45
4043593459;"11154928@N04";1256289679;6;"Transport";48;45
4044339978;"11154928@N04";1256290406;6;"Transport";48;45
4044340504;"11154928@N04";1256290669;6;"Transport";48;45
4043595351;"11154928@N04";1256290720;6;"Transport";48;45
4043596633;"11154928@N04";1256290788;6;"Transport";48;45
4043597339;"11154928@N04";1256290842;6;"Transport";48;45
4043601233;"11154928@N04";1256466403;6;"Transport";48;46
4043603045;"11154928@N04";1256466571;6;"Transport";48;46
9790595353;"11154928@N04";1379392236;26;"Museum";769;47
9790541164;"11154928@N04";1379392311;26;"Museum";769;47
9790631663;"11154928@N04";1379392400;26;"Museum";769;47
12107989923;"112042056@N06";1389661660;10;"Education";1437;48
12108083564;"112042056@N06";1389661668;10;"Education";1437;48
12130197305;"112042056@N06";1389825809;2;"Transport";916;49
12130863566;"112042056@N06";1389840625;10;"Education";1437;49
12130478053;"112042056@N06";1389840629;10;"Education";1437;49
12130202625;"112042056@N06";1389840667;10;"Education";1437;49
12130205165;"112042056@N06";1389840682;10;"Education";1437;49
12130612084;"112042056@N06";1389840682;10;"Education";1437;49
12130615774;"112042056@N06";1389840688;10;"Education";1437;49
12130616994;"112042056@N06";1389840688;10;"Education";1437;49
12130206325;"112042056@N06";1389840688;10;"Education";1437;49
12130210015;"112042056@N06";1389840689;10;"Education";1437;49
12130875156;"112042056@N06";1389840689;10;"Education";1437;49
12130876186;"112042056@N06";1389840702;10;"Education";1437;49
12114590706;"112042056@N06";1389852907;21;"Museum";618;49
12113936705;"112042056@N06";1389852927;21;"Museum";618;49
12114592626;"112042056@N06";1389853087;10;"Education";1437;49
12113938725;"112042056@N06";1389853095;10;"Education";1437;49
12114337504;"112042056@N06";1389853095;10;"Education";1437;49
12113941115;"112042056@N06";1389853099;10;"Education";1437;49
12114597366;"112042056@N06";1389853100;10;"Education";1437;49
12113943135;"112042056@N06";1389853107;10;"Education";1437;49
12130213305;"112042056@N06";1389853115;10;"Education";1437;49
12130622844;"112042056@N06";1389853121;10;"Education";1437;49
12130879296;"112042056@N06";1389853314;10;"Education";1437;49
12130216255;"112042056@N06";1389853315;10;"Education";1437;49
12130494453;"112042056@N06";1389853318;10;"Education";1437;49
12130218885;"112042056@N06";1389853318;10;"Education";1437;49
12130501083;"112042056@N06";1389854632;26;"Museum";769;49
12130634634;"112042056@N06";1389854644;26;"Museum";769;49
12130890506;"112042056@N06";1389854650;26;"Museum";769;49
12130891646;"112042056@N06";1389855137;26;"Museum";769;49
12130893006;"112042056@N06";1389855184;26;"Museum";769;49
12130894296;"112042056@N06";1389855198;26;"Museum";769;49
12130895536;"112042056@N06";1389855225;26;"Museum";769;49
12130510253;"112042056@N06";1389855233;26;"Museum";769;49
12130511683;"112042056@N06";1389855245;26;"Museum";769;49
12130513043;"112042056@N06";1389855269;26;"Museum";769;49
12130514003;"112042056@N06";1389855296;26;"Museum";769;49
12130647264;"112042056@N06";1389855322;26;"Museum";769;49
12120123214;"112042056@N06";1389855323;26;"Museum";769;49
12119727815;"112042056@N06";1389855327;26;"Museum";769;49
12119729665;"112042056@N06";1389855338;26;"Museum";769;49
12130649474;"112042056@N06";1389855452;26;"Museum";769;49
12130239135;"112042056@N06";1389855452;26;"Museum";769;49
12130518463;"112042056@N06";1389855475;26;"Museum";769;49
12130242745;"112042056@N06";1389855481;26;"Museum";769;49
12130520773;"112042056@N06";1389855568;26;"Museum";769;49
12130654274;"112042056@N06";1389855572;26;"Museum";769;49
12130655754;"112042056@N06";1389855650;26;"Museum";769;49
12130911136;"112042056@N06";1389855701;26;"Museum";769;49
12130248795;"112042056@N06";1389855701;26;"Museum";769;49
12130250135;"112042056@N06";1389855702;26;"Museum";769;49
12130660254;"112042056@N06";1389855745;26;"Museum";769;49
12130252415;"112042056@N06";1389855752;26;"Museum";769;49
12130662554;"112042056@N06";1389855757;26;"Museum";769;49
12130918756;"112042056@N06";1389855768;26;"Museum";769;49
12130533553;"112042056@N06";1389855774;26;"Museum";769;49
12130921316;"112042056@N06";1389855780;26;"Museum";769;49
12130258655;"112042056@N06";1389855792;26;"Museum";769;49
12130259805;"112042056@N06";1389855797;26;"Museum";769;49
12130537393;"112042056@N06";1389855798;26;"Museum";769;49
12130261805;"112042056@N06";1389855803;26;"Museum";769;49
12130263095;"112042056@N06";1389855816;26;"Museum";769;49
12130264035;"112042056@N06";1389855822;26;"Museum";769;49
12130675034;"112042056@N06";1389855851;26;"Museum";769;49
12130541883;"112042056@N06";1389855851;26;"Museum";769;49
12130931206;"112042056@N06";1389855897;26;"Museum";769;49
12130268655;"112042056@N06";1389855909;26;"Museum";769;49
12130546523;"112042056@N06";1389855934;26;"Museum";769;49
12130679944;"112042056@N06";1389855935;26;"Museum";769;49
12130681174;"112042056@N06";1389855958;26;"Museum";769;49
12130682474;"112042056@N06";1389855975;26;"Museum";769;49
12130274525;"112042056@N06";1389855988;26;"Museum";769;49
12130552863;"112042056@N06";1389855989;26;"Museum";769;49
12130941286;"112042056@N06";1389856077;26;"Museum";769;49
12120133974;"112042056@N06";1389856191;26;"Museum";769;49
12120398716;"112042056@N06";1389856191;26;"Museum";769;49
12120137274;"112042056@N06";1389856255;26;"Museum";769;49
12119741365;"112042056@N06";1389856256;26;"Museum";769;49
12120029733;"112042056@N06";1389856293;26;"Museum";769;49
12120143074;"112042056@N06";1389856405;26;"Museum";769;49
12119744055;"112042056@N06";1389856405;26;"Museum";769;49
11781308253;"113536856@N07";1171051948;1;"Transport";1491;50
5435836;"11452054@N00";1109337622;19;"Structure";371;51
5701900;"11452054@N00";1109675793;10;"Education";1437;52
161860463;"11452054@N00";1149531320;19;"Structure";371;53
220034092;"11452054@N00";1155693920;19;"Structure";371;54
251211474;"11452054@N00";1158983420;28;"Structure";439;55
251212111;"11452054@N00";1158983830;2;"Transport";916;55
251213075;"11452054@N00";1158984219;13;"Religion";545;55
251214010;"11452054@N00";1158984390;13;"Religion";545;55
251215434;"11452054@N00";1158984759;13;"Religion";545;55
251216117;"11452054@N00";1158984853;13;"Religion";545;55
251219114;"11452054@N00";1158985485;13;"Religion";545;55
251219430;"11452054@N00";1158985504;13;"Religion";545;55
251219998;"11452054@N00";1158985672;13;"Religion";545;55
319140277;"11452054@N00";1158985672;13;"Religion";545;55
251221265;"11452054@N00";1158985926;13;"Religion";545;55
266144673;"11452054@N00";1160355057;1;"Transport";1491;56
266149450;"11452054@N00";1160359965;26;"Museum";769;56
266150234;"11452054@N00";1160360041;26;"Museum";769;56
266151520;"11452054@N00";1160361993;26;"Museum";769;56
266152283;"11452054@N00";1160362059;26;"Museum";769;56
266152719;"11452054@N00";1160362125;26;"Museum";769;56
266154112;"11452054@N00";1160362245;26;"Museum";769;56
266155524;"11452054@N00";1160362456;26;"Museum";769;56
441438486;"11452054@N00";1172950526;19;"Structure";371;57
441442675;"11452054@N00";1172950529;19;"Structure";371;57
441442460;"11452054@N00";1172950606;19;"Structure";371;57
441444889;"11452054@N00";1172950614;19;"Structure";371;57
428872975;"11452054@N00";1174247054;26;"Museum";769;58
428870640;"11452054@N00";1174247127;26;"Museum";769;58
428877420;"11452054@N00";1174247134;26;"Museum";769;58
4535691915;"11452054@N00";1271683666;28;"Structure";439;59
6454843021;"11452054@N00";1313573194;2;"Transport";916;60
6454844169;"11452054@N00";1313573241;2;"Transport";916;60
6454851129;"11452054@N00";1313574300;2;"Transport";916;60
6454851871;"11452054@N00";1313574440;2;"Transport";916;60
6454852759;"11452054@N00";1313574491;2;"Transport";916;60
6454853395;"11452054@N00";1313574509;2;"Transport";916;60
6454854409;"11452054@N00";1313574565;2;"Transport";916;60
6454855369;"11452054@N00";1313574609;2;"Transport";916;60
6454856371;"11452054@N00";1313574679;2;"Transport";916;60
8378006408;"11452054@N00";1358048344;9;"Education";338;61
8376932151;"11452054@N00";1358048461;10;"Education";1437;61
8376933127;"11452054@N00";1358048468;10;"Education";1437;61
8390975756;"11452054@N00";1358410575;7;"Education";125;62
9576900956;"11452054@N00";1377181406;19;"Structure";371;63
13918813196;"11452054@N00";1396946483;12;"Education";517;64
4719568095;"11493297@N06";1276418819;25;"Museum";139;65
4719568519;"11493297@N06";1276418968;25;"Museum";139;65
4720220396;"11493297@N06";1276473451;10;"Education";1437;66
4719576343;"11493297@N06";1276481448;25;"Museum";139;66
4720226870;"11493297@N06";1276496489;25;"Museum";139;66
4719602093;"11493297@N06";1276648887;29;"Structure";111;67
12238304125;"115792155@N07";1385816400;2;"Transport";916;68
12238715734;"115792155@N07";1385816400;2;"Transport";916;68
12238879626;"115792155@N07";1385816400;2;"Transport";916;68
12238487953;"115792155@N07";1385816400;2;"Transport";916;68
8089881138;"11779319@N07";1350197792;2;"Transport";916;69
13293430865;"118442207@N03";1366431003;20;"Structure";379;70
6117821861;"11863277@N00";1314590377;2;"Transport";916;71
13411098735;"120428168@N03";1391246447;12;"Education";517;72
13411093845;"120428168@N03";1391246494;12;"Education";517;72
13411433034;"120428168@N03";1391249650;12;"Education";517;72
13411103875;"120428168@N03";1391249926;12;"Education";517;72
13411117535;"120428168@N03";1391250514;12;"Education";517;72
13411464444;"120428168@N03";1391250518;12;"Education";517;72
13411113515;"120428168@N03";1391250529;12;"Education";517;72
13411222803;"120428168@N03";1391250532;12;"Education";517;72
13411483164;"120428168@N03";1391250534;12;"Education";517;72
13411140075;"120428168@N03";1391250536;12;"Education";517;72
13411477364;"120428168@N03";1391250536;12;"Education";517;72
13411239093;"120428168@N03";1391250538;12;"Education";517;72
13411443764;"120428168@N03";1391251659;12;"Education";517;72
13411196843;"120428168@N03";1391251666;12;"Education";517;72
13411243533;"120428168@N03";1391252345;12;"Education";517;72
13411249233;"120428168@N03";1391252351;12;"Education";517;72
461698283;"12067951@N00";1176709274;7;"Education";125;73
7490389656;"12113931@N03";1331030131;1;"Transport";1491;74
7490390236;"12113931@N03";1331030148;1;"Transport";1491;74
7490390708;"12113931@N03";1331030151;1;"Transport";1491;74
7490391098;"12113931@N03";1331030171;1;"Transport";1491;74
8194643100;"12113931@N03";1350295576;1;"Transport";1491;75
8194653572;"12113931@N03";1350295619;1;"Transport";1491;75
8193548327;"12113931@N03";1350295652;1;"Transport";1491;75
8193556353;"12113931@N03";1350295704;1;"Transport";1491;75
8193561467;"12113931@N03";1350295706;1;"Transport";1491;75
8193560781;"12113931@N03";1350295775;1;"Transport";1491;75
8193550011;"12113931@N03";1350295783;1;"Transport";1491;75
8193560259;"12113931@N03";1350295789;1;"Transport";1491;75
8194650976;"12113931@N03";1350295801;1;"Transport";1491;75
8194648854;"12113931@N03";1350295830;1;"Transport";1491;75
8194647116;"12113931@N03";1350295856;1;"Transport";1491;75
8193549375;"12113931@N03";1350295878;1;"Transport";1491;75
8193554693;"12113931@N03";1350295884;1;"Transport";1491;75
8193553749;"12113931@N03";1350295891;1;"Transport";1491;75
8194644036;"12113931@N03";1350295904;1;"Transport";1491;75
8194642432;"12113931@N03";1350295915;1;"Transport";1491;75
8194638864;"12113931@N03";1350295988;1;"Transport";1491;75
8193558691;"12113931@N03";1350295993;1;"Transport";1491;75
8194637762;"12113931@N03";1350295998;1;"Transport";1491;75
8193545291;"12113931@N03";1350296149;1;"Transport";1491;75
8193544281;"12113931@N03";1350296181;1;"Transport";1491;75
8193543309;"12113931@N03";1350296213;1;"Transport";1491;75
8193542385;"12113931@N03";1350296251;1;"Transport";1491;75
57212778;"12176100@N00";1123476501;2;"Transport";916;76
3443142510;"12364630@N00";1239500208;1;"Transport";1491;77
3443138660;"12364630@N00";1239500272;1;"Transport";1491;77
8267778254;"12463089@N04";1355272286;12;"Education";517;78
8723177865;"12463089@N04";1368092271;16;"Shopping";848;79
2310299337;"12491204@N00";1204585701;1;"Transport";1491;80
2311102216;"12491204@N00";1204585733;1;"Transport";1491;80
2310296931;"12491204@N00";1204585870;1;"Transport";1491;80
2311101536;"12491204@N00";1204586028;1;"Transport";1491;80
2554165478;"12491204@N00";1212119567;15;"Shopping";718;81
2401412552;"12814307@N00";1207360365;7;"Education";125;82
2401413226;"12814307@N00";1207360383;7;"Education";125;82
2400584263;"12814307@N00";1207360395;7;"Education";125;82
2230330421;"12832867@N03";1201261170;1;"Transport";1491;83
2273041374;"12832867@N03";1201261535;1;"Transport";1491;83
2272961728;"12832867@N03";1201272318;1;"Transport";1491;83
2272952938;"12832867@N03";1201272477;1;"Transport";1491;83
2272152697;"12832867@N03";1201272587;1;"Transport";1491;83
2272147229;"12832867@N03";1201272695;1;"Transport";1491;83
2272933702;"12832867@N03";1201272733;1;"Transport";1491;83
2272929326;"12832867@N03";1201273642;1;"Transport";1491;83
2231127588;"12832867@N03";1201273669;1;"Transport";1491;83
2272131073;"12832867@N03";1201273741;1;"Transport";1491;83
2272127033;"12832867@N03";1201274836;1;"Transport";1491;83
2272124325;"12832867@N03";1201274945;1;"Transport";1491;83
2272119213;"12832867@N03";1201274968;1;"Transport";1491;83
2272113493;"12832867@N03";1201275137;1;"Transport";1491;83
2272111087;"12832867@N03";1201275185;1;"Transport";1491;83
2272899202;"12832867@N03";1201275228;1;"Transport";1491;83
3897396414;"12914838@N00";1174189373;26;"Museum";769;84
3897396506;"12914838@N00";1174189382;26;"Museum";769;84
3897396890;"12914838@N00";1174189516;26;"Museum";769;84
3896626901;"12914838@N00";1174201631;26;"Museum";769;84
3897406808;"12914838@N00";1174201687;26;"Museum";769;84
3908768988;"12914838@N00";1252569564;15;"Shopping";718;85
3958210724;"12914838@N00";1253970237;12;"Education";517;86
3975370462;"12914838@N00";1254448001;11;"Education";1008;87
3974615507;"12914838@N00";1254448263;11;"Education";1008;87
3976976785;"12914838@N00";1254527203;11;"Education";1008;88
3979035468;"12914838@N00";1254559275;19;"Structure";371;89
8786917920;"12982579@N00";1347761188;11;"Education";1008;90
8786920852;"12982579@N00";1347761225;11;"Education";1008;90
8780348221;"12982579@N00";1347766671;11;"Education";1008;90
8780361101;"12982579@N00";1347768179;26;"Museum";769;90
8780363953;"12982579@N00";1347768405;26;"Museum";769;90
8786942920;"12982579@N00";1347768501;26;"Museum";769;90
8780371543;"12982579@N00";1347768592;26;"Museum";769;90
8786950416;"12982579@N00";1347768732;26;"Museum";769;90
8780377573;"12982579@N00";1347769788;26;"Museum";769;90
8786956244;"12982579@N00";1347769825;26;"Museum";769;90
8780383553;"12982579@N00";1347770367;26;"Museum";769;90
8786962036;"12982579@N00";1347770412;26;"Museum";769;90
8780391197;"12982579@N00";1347771290;26;"Museum";769;90
8780393883;"12982579@N00";1347771407;26;"Museum";769;90
8780398761;"12982579@N00";1347771616;26;"Museum";769;90
8780403661;"12982579@N00";1347771628;26;"Museum";769;90
8786982298;"12982579@N00";1347771843;26;"Museum";769;90
8786985218;"12982579@N00";1347773203;26;"Museum";769;90
8786988442;"12982579@N00";1347773751;26;"Museum";769;90
8780415695;"12982579@N00";1347774175;26;"Museum";769;90
8780418637;"12982579@N00";1347774883;26;"Museum";769;90
8786997346;"12982579@N00";1347775922;26;"Museum";769;90
8780424567;"12982579@N00";1347776656;26;"Museum";769;90
8780427429;"12982579@N00";1347776689;26;"Museum";769;90
8787005856;"12982579@N00";1347776989;26;"Museum";769;90
8780433311;"12982579@N00";1347777348;26;"Museum";769;90
8787011738;"12982579@N00";1347777655;26;"Museum";769;90
8787017336;"12982579@N00";1347778480;26;"Museum";769;90
8780447887;"12982579@N00";1347778480;26;"Museum";769;90
8780452087;"12982579@N00";1347778720;25;"Museum";139;90
8780455097;"12982579@N00";1347778756;25;"Museum";139;90
8780458013;"12982579@N00";1347778905;25;"Museum";139;90
8780460987;"12982579@N00";1347778915;25;"Museum";139;90
8787144362;"12982579@N00";1347787348;20;"Structure";379;90
8787147036;"12982579@N00";1347787387;20;"Structure";379;90
8787149394;"12982579@N00";1347789620;28;"Structure";439;90
8787152060;"12982579@N00";1347789971;11;"Education";1008;90
6936381925;"13286453@N00";1329798507;16;"Shopping";848;91
9087327704;"13286453@N00";1371291731;21;"Museum";618;92
9085111843;"13286453@N00";1371292594;16;"Shopping";848;92
9085113911;"13286453@N00";1371292639;16;"Shopping";848;92
4831976759;"13292225@N00";1279956233;2;"Transport";916;93
4832586726;"13292225@N00";1279957356;16;"Shopping";848;93
4832589242;"13292225@N00";1279957593;2;"Transport";916;93
4832589824;"13292225@N00";1279957630;2;"Transport";916;93
4832590734;"13292225@N00";1279957663;2;"Transport";916;93
4726833425;"13447325@N07";1276298759;2;"Transport";916;94
4727479208;"13447325@N07";1276309807;2;"Transport";916;94
4727480236;"13447325@N07";1276309818;2;"Transport";916;94
7800429900;"13523064@N03";1305534644;10;"Education";1437;95
3086710744;"13632620@N00";1228516150;20;"Structure";379;96
1463231218;"13808905@N02";1191075839;28;"Structure";439;97
1463232070;"13808905@N02";1191075851;28;"Structure";439;97
