"from";"to";"cost";"profit";"category"
"9";"4";"44713.573673649";"1";"Transport"
"9";"5";"2750.47785927564";"2";"Transport"
"9";"6";"2152.80365056598";"48";"Transport"
"9";"7";"3078.88557321317";"125";"Education"
"9";"8";"2390.67282457286";"111";"Education"
"9";"10";"31.9338737261031";"1437";"Education"
"9";"11";"1611.16893808694";"1008";"Education"
"9";"12";"2190.01549883064";"517";"Education"
"9";"13";"3461.10626545928";"545";"Religion"
"9";"14";"3151.33343972217";"19";"Religion"
"9";"15";"458.913882229043";"718";"Shopping"
"9";"16";"2433.11293950551";"848";"Shopping"
"9";"17";"4743.92646436041";"36";"Museum"
"9";"18";"5685.32143780482";"41";"Park"
"9";"19";"1385.56031766489";"371";"Structure"
"9";"20";"2313.07562833619";"379";"Structure"
"9";"21";"2547.63339424839";"618";"Museum"
"9";"22";"3859.5237600909";"232";"Park"
"9";"24";"2489.35273141541";"76";"Structure"
"9";"25";"591.19914655573";"139";"Museum"
"9";"26";"418.438971572417";"769";"Museum"
"9";"27";"5262.13724791212";"99";"Structure"
"9";"28";"1816.15053531476";"439";"Structure"
"9";"29";"1666.40672207552";"111";"Structure"
"10";"1";"2437.35047096376";"1491";"Transport"
"10";"2";"2544.37875895348";"916";"Transport"
"10";"4";"44706.0931030081";"1";"Transport"
"10";"5";"2720.42680895812";"2";"Transport"
"10";"6";"2174.54514740569";"48";"Transport"
"10";"7";"3110.37673112985";"125";"Education"
"10";"8";"2422.60492588427";"111";"Education"
"10";"9";"31.9338737261031";"338";"Education"
"10";"11";"1642.45529521896";"1008";"Education"
"10";"12";"2220.65965276636";"517";"Education"
"10";"13";"3492.93511990697";"545";"Religion"
"10";"14";"3178.66810667094";"19";"Religion"
"10";"15";"431.864609836281";"718";"Shopping"
"10";"16";"2463.34477081881";"848";"Shopping"
"10";"17";"4742.24562806665";"36";"Museum"
"10";"18";"5716.35402683927";"41";"Park"
"10";"19";"1391.94093679311";"371";"Structure"
"10";"20";"2344.63151649076";"379";"Structure"
"10";"21";"2577.88853561831";"618";"Museum"
"10";"22";"3888.10292978834";"232";"Park"
"10";"24";"2478.07202387516";"76";"Structure"
"10";"25";"571.04876852258";"139";"Museum"
"10";"26";"411.560152800343";"769";"Museum"
"10";"27";"5257.05045626386";"99";"Structure"
"10";"28";"1847.28266394732";"439";"Structure"
"10";"29";"1693.32554792822";"111";"Structure"
"11";"1";"974.905332347454";"1491";"Transport"
"11";"2";"904.349435273652";"916";"Transport"
"11";"4";"44795.8437066647";"1";"Transport"
"11";"5";"4210.88189337872";"2";"Transport"
"11";"6";"1264.57552035067";"48";"Transport"
"11";"7";"1469.92087166596";"125";"Education"
"11";"8";"866.481870139172";"111";"Education"
"11";"9";"1611.16893808694";"338";"Education"
"11";"10";"1642.45529521896";"1437";"Education"
"11";"12";"599.718809220331";"517";"Education"
"11";"13";"1872.28155522035";"545";"Religion"
"11";"14";"1720.79731920226";"19";"Religion"
"11";"15";"2049.78210418131";"718";"Shopping"
"11";"16";"859.134760722144";"848";"Shopping"
"11";"17";"4780.31784651938";"36";"Museum"
"11";"18";"4075.53809201805";"41";"Park"
"11";"19";"1674.34410264627";"371";"Structure"
"11";"20";"708.155548698766";"379";"Structure"
"11";"21";"969.529715149782";"618";"Museum"
"11";"22";"2339.893357203";"232";"Park"
"11";"24";"3177.62225477161";"76";"Structure"
"11";"25";"1964.48032009222";"139";"Museum"
"11";"26";"1685.07424012497";"769";"Museum"
"11";"27";"5440.17883587823";"99";"Structure"
"11";"28";"208.660729808554";"439";"Structure"
"11";"29";"604.505239754207";"111";"Structure"
"12";"1";"511.874600258105";"1491";"Transport"
"12";"2";"345.666517179247";"916";"Transport"
"12";"4";"44656.7917719746";"1";"Transport"
"12";"5";"4700.3445214877";"2";"Transport"
"12";"6";"1159.13896914938";"48";"Transport"
"12";"7";"941.546026354496";"125";"Education"
"12";"8";"662.052023920286";"111";"Education"
"12";"9";"2190.01549883064";"338";"Education"
"12";"10";"2220.65965276636";"1437";"Education"
"12";"11";"599.718809220331";"1008";"Education"
"12";"13";"1391.16272129864";"545";"Religion"
"12";"14";"1176.28248493899";"19";"Religion"
"12";"15";"2636.68850576488";"718";"Shopping"
"12";"16";"262.448340602602";"848";"Shopping"
"12";"17";"4747.60467152044";"36";"Museum"
"12";"18";"3499.47634087898";"41";"Park"
"12";"19";"1982.20149146325";"371";"Structure"
"12";"20";"321.682725617066";"379";"Structure"
"12";"21";"370.17150496413";"618";"Museum"
"12";"22";"1746.90786670594";"232";"Park"
"12";"24";"3444.21170858037";"76";"Structure"
"12";"25";"2488.7566653067";"139";"Museum"
"12";"26";"2216.16127587884";"769";"Museum"
"12";"27";"5443.33516094181";"99";"Structure"
"12";"28";"392.978702550054";"439";"Structure"
"12";"29";"755.357664474371";"111";"Structure"
"13";"1";"1572.26913776313";"1491";"Transport"
"13";"2";"1050.27299165818";"916";"Transport"
"13";"4";"45377.9444524681";"1";"Transport"
"13";"5";"6073.9526087057";"2";"Transport"
"13";"6";"2380.70733230569";"48";"Transport"
"13";"7";"474.327460991261";"125";"Education"
"13";"8";"1089.67513894184";"111";"Education"
"13";"9";"3461.10626545928";"338";"Education"
"13";"10";"3492.93511990697";"1437";"Education"
"13";"11";"1872.28155522035";"1008";"Education"
"13";"12";"1391.16272129864";"517";"Education"
"13";"14";"1551.4635085323";"19";"Religion"
"13";"15";"3877.64874118032";"718";"Shopping"
"13";"16";"1254.76410487365";"848";"Shopping"
"13";"17";"5800.65681804271";"36";"Museum"
"13";"18";"2330.90147387091";"41";"Park"
"13";"19";"3365.71492709691";"371";"Structure"
"13";"20";"1166.74293951816";"379";"Structure"
"13";"21";"1168.83527420017";"618";"Museum"
"13";"22";"1446.61032718152";"232";"Park"
"13";"24";"4798.97857008045";"76";"Structure"
"13";"25";"3835.99729721166";"139";"Museum"
"13";"26";"3557.11457997116";"769";"Museum"
"13";"27";"6529.45480641099";"99";"Structure"
"13";"28";"1684.58362585749";"439";"Structure"
"13";"29";"2141.82333280753";"111";"Structure"
"14";"1";"758.656305877056";"1491";"Transport"
"14";"2";"1080.04648592013";"916";"Transport"
"14";"4";"43857.5595772532";"1";"Transport"
"14";"5";"5330.95827637609";"2";"Transport"
"14";"6";"1237.15352324865";"48";"Transport"
"14";"7";"1173.91609478644";"125";"Education"
"14";"8";"1639.15744035034";"111";"Education"
"14";"9";"3151.33343972217";"338";"Education"
"14";"10";"3178.66810667094";"1437";"Education"
"14";"11";"1720.79731920226";"1008";"Education"
"14";"12";"1176.28248493899";"517";"Education"
"14";"13";"1551.4635085323";"545";"Religion"
"14";"15";"3610.24354395637";"718";"Shopping"
"14";"16";"933.741452108284";"848";"Shopping"
"14";"17";"4285.5090781544";"36";"Museum"
"14";"18";"2845.73956333673";"41";"Park"
"14";"19";"2447.26195059586";"371";"Structure"
"14";"20";"1342.53903491102";"379";"Structure"
"14";"21";"863.412221030491";"618";"Museum"
"14";"22";"763.263902196668";"232";"Park"
"14";"24";"3651.78836562942";"76";"Structure"
"14";"25";"3296.47284407781";"139";"Museum"
"14";"26";"3057.48704775356";"769";"Museum"
"14";"27";"5022.6273922165";"99";"Structure"
"14";"28";"1536.84268097342";"439";"Structure"
"14";"29";"1486.2347723187";"111";"Structure"
"15";"1";"2867.49178887717";"1491";"Transport"
"15";"2";"2954.07857935295";"916";"Transport"
"15";"4";"44853.4454997351";"1";"Transport"
"15";"5";"2485.26740963829";"2";"Transport"
"15";"6";"2596.33947257445";"48";"Transport"
"15";"7";"3510.07344098016";"125";"Education"
"15";"8";"2796.06442009235";"111";"Education"
"15";"9";"458.913882229043";"338";"Education"
"15";"10";"431.864609836281";"1437";"Education"
"15";"11";"2049.78210418131";"1008";"Education"
"15";"12";"2636.68850576488";"517";"Education"
"15";"13";"3877.64874118032";"545";"Religion"
"15";"14";"3610.24354395637";"19";"Religion"
"15";"16";"2883.40580533605";"848";"Shopping"
"15";"17";"4974.70655107059";"36";"Museum"
"15";"18";"6124.8836057166";"41";"Park"
"15";"19";"1726.23081866153";"371";"Structure"
"15";"20";"2743.58730679859";"379";"Structure"
"15";"21";"2997.66860278078";"618";"Museum"
"15";"22";"4317.21251748531";"232";"Park"
"15";"24";"2608.51076418689";"76";"Structure"
"15";"25";"687.320659103362";"139";"Museum"
"15";"26";"703.167414209689";"769";"Museum"
"15";"27";"5448.49764570273";"99";"Structure"
"15";"28";"2256.95253674609";"439";"Structure"
"15";"29";"2125.14154692441";"111";"Structure"
"16";"1";"385.041294537097";"1491";"Transport"
"16";"2";"248.149218985753";"916";"Transport"
"16";"4";"44552.8701398505";"1";"Transport"
"16";"5";"4893.82261901308";"2";"Transport"
"16";"6";"1160.71559383221";"48";"Transport"
"16";"7";"783.843537568438";"125";"Education"
"16";"8";"768.380060289093";"111";"Education"
"16";"9";"2433.11293950551";"338";"Education"
"16";"10";"2463.34477081881";"1437";"Education"
"16";"11";"859.134760722144";"1008";"Education"
"16";"12";"262.448340602602";"517";"Education"
"16";"13";"1254.76410487365";"545";"Religion"
"16";"14";"933.741452108284";"19";"Religion"
"16";"15";"2883.40580533605";"718";"Shopping"
"16";"17";"4709.28519705807";"36";"Museum"
"16";"18";"3269.85995695095";"41";"Park"
"16";"19";"2118.94159792166";"371";"Structure"
"16";"20";"431.656591087365";"379";"Structure"
"16";"21";"114.673860829207";"618";"Museum"
"16";"22";"1484.4709150582";"232";"Park"
"16";"24";"3544.69005607149";"76";"Structure"
"16";"25";"2705.61930199519";"139";"Museum"
"16";"26";"2437.51398367874";"769";"Museum"
"16";"27";"5417.66917820475";"99";"Structure"
"16";"28";"654.214436657253";"439";"Structure"
"16";"29";"909.006500606815";"111";"Structure"
"17";"1";"4326.54867217997";"1491";"Transport"
"17";"2";"4957.29265115871";"916";"Transport"
"17";"4";"40056.0332135055";"1";"Transport"
"17";"5";"4464.07151621379";"2";"Transport"
"17";"6";"3591.85690425468";"48";"Transport"
"17";"7";"5360.28639775675";"125";"Education"
"17";"8";"5408.31845871497";"111";"Education"
"17";"9";"4743.92646436041";"338";"Education"
"17";"10";"4742.24562806665";"1437";"Education"
"17";"11";"4780.31784651938";"1008";"Education"
"17";"12";"4747.60467152044";"517";"Education"
"17";"13";"5800.65681804271";"545";"Religion"
"17";"14";"4285.5090781544";"19";"Religion"
"17";"15";"4974.70655107059";"718";"Shopping"
"17";"16";"4709.28519705807";"848";"Shopping"
"17";"18";"6709.88938227738";"41";"Park"
"17";"19";"3416.73566205932";"371";"Structure"
"17";"20";"5068.03761910939";"379";"Structure"
"17";"21";"4744.38065923438";"618";"Museum"
"17";"22";"4781.34656489517";"232";"Park"
"17";"24";"2493.2636842816";"76";"Structure"
"17";"25";"4287.42797707544";"139";"Museum"
"17";"26";"4334.49102613397";"769";"Museum"
"17";"27";"744.176643292808";"99";"Structure"
"17";"28";"4783.28391939128";"439";"Structure"
"17";"29";"4179.09163848628";"111";"Structure"
"18";"1";"3403.84678819391";"1491";"Transport"
"18";"2";"3172.04067633261";"916";"Transport"
"18";"4";"45062.2050545059";"1";"Transport"
"18";"5";"8124.94523797161";"2";"Transport"
"18";"6";"4073.91731449587";"48";"Transport"
"18";"7";"2623.41717572017";"125";"Education"
"18";"8";"3399.92033723928";"111";"Education"
"18";"9";"5685.32143780482";"338";"Education"
"18";"10";"5716.35402683927";"1437";"Education"
"18";"11";"4075.53809201805";"1008";"Education"
"18";"12";"3499.47634087898";"517";"Education"
"18";"13";"2330.90147387091";"545";"Religion"
"18";"14";"2845.73956333673";"19";"Religion"
"18";"15";"6124.8836057166";"718";"Shopping"
"18";"16";"3269.85995695095";"848";"Shopping"
"18";"17";"6709.88938227738";"36";"Museum"
"18";"19";"5262.48161375841";"371";"Structure"
"18";"20";"3385.88373668458";"379";"Structure"
"18";"21";"3155.85540611074";"618";"Museum"
"18";"22";"2108.2547155034";"232";"Park"
"18";"24";"6491.5172184518";"76";"Structure"
"18";"25";"5973.93212491822";"139";"Museum"
"18";"26";"5707.25772247155";"769";"Museum"
"18";"27";"7448.45479535543";"99";"Structure"
"18";"28";"3869.37298066288";"439";"Structure"
"18";"29";"4147.41618316533";"111";"Structure"
"19";"1";"1879.31103674349";"1491";"Transport"
"19";"2";"2316.2749849135";"916";"Transport"
"19";"4";"43456.018604987";"1";"Transport"
"19";"5";"2884.68206531593";"2";"Transport"
"19";"6";"1216.42404506441";"48";"Transport"
"19";"7";"2900.7083602148";"125";"Education"
"19";"8";"2513.11932718401";"111";"Education"
"19";"9";"1385.56031766489";"338";"Education"
"19";"10";"1391.94093679311";"1437";"Education"
"19";"11";"1674.34410264627";"1008";"Education"
"19";"12";"1982.20149146325";"517";"Education"
"19";"13";"3365.71492709691";"545";"Religion"
"19";"14";"2447.26195059586";"19";"Religion"
"19";"15";"1726.23081866153";"718";"Shopping"
"19";"16";"2118.94159792166";"848";"Shopping"
"19";"17";"3416.73566205932";"36";"Museum"
"19";"18";"5262.48161375841";"41";"Park"
"19";"20";"2258.89762748597";"379";"Structure"
"19";"21";"2217.48531063147";"618";"Museum"
"19";"22";"3210.50727473623";"232";"Park"
"19";"24";"1503.60680904748";"76";"Structure"
"19";"25";"1114.92791331701";"139";"Museum"
"19";"26";"1023.69952353284";"769";"Museum"
"19";"27";"3990.76822117015";"99";"Structure"
"19";"28";"1783.99494542357";"439";"Structure"
"19";"29";"1226.84565095173";"111";"Structure"
"20";"1";"790.394919072989";"1491";"Transport"
"20";"2";"277.998508418816";"916";"Transport"
"20";"4";"44961.5471391304";"1";"Transport"
"20";"5";"4908.4477135622";"2";"Transport"
"20";"6";"1480.74562153516";"48";"Transport"
"20";"7";"766.535862457518";"125";"Education"
"20";"8";"348.171648872436";"111";"Education"
"20";"9";"2313.07562833619";"338";"Education"
"20";"10";"2344.63151649076";"1437";"Education"
"20";"11";"708.155548698766";"1008";"Education"
"20";"12";"321.682725617066";"517";"Education"
"20";"13";"1166.74293951816";"545";"Religion"
"20";"14";"1342.53903491102";"19";"Religion"
"20";"15";"2743.58730679859";"718";"Shopping"
"20";"16";"431.656591087365";"848";"Shopping"
"20";"17";"5068.03761910939";"36";"Museum"
"20";"18";"3385.88373668458";"41";"Park"
"20";"19";"2258.89762748597";"371";"Structure"
"20";"21";"479.763888945505";"618";"Museum"
"20";"22";"1799.58935229872";"232";"Park"
"20";"24";"3737.67210866152";"76";"Structure"
"20";"25";"2669.61375968649";"139";"Museum"
"20";"26";"2391.15838900003";"769";"Museum"
"20";"27";"5764.78512417704";"99";"Structure"
"20";"28";"518.03715225066";"439";"Structure"
"20";"29";"1040.31367616639";"111";"Structure"
"21";"1";"422.468772182175";"1491";"Transport"
"21";"2";"236.775797863996";"916";"Transport"
"21";"4";"44554.6303694446";"1";"Transport"
"21";"5";"5003.31950891857";"2";"Transport"
"21";"6";"1223.42992869539";"48";"Transport"
"21";"7";"694.915071132133";"125";"Education"
"21";"8";"794.902108601515";"111";"Education"
"21";"9";"2547.63339424839";"338";"Education"
"21";"10";"2577.88853561831";"1437";"Education"
"21";"11";"969.529715149782";"1008";"Education"
"21";"12";"370.17150496413";"517";"Education"
"21";"13";"1168.83527420017";"545";"Religion"
"21";"14";"863.412221030491";"19";"Religion"
"21";"15";"2997.66860278078";"718";"Shopping"
"21";"16";"114.673860829207";"848";"Shopping"
"21";"17";"4744.38065923438";"36";"Museum"
"21";"18";"3155.85540611074";"41";"Park"
"21";"19";"2217.48531063147";"371";"Structure"
"21";"20";"479.763888945505";"379";"Structure"
"21";"22";"1379.97875045335";"232";"Park"
"21";"24";"3631.32115572118";"76";"Structure"
"21";"25";"2819.02607315605";"139";"Museum"
"21";"26";"2551.4120265825";"769";"Museum"
"21";"27";"5457.47708832562";"99";"Structure"
"21";"28";"763.149804340084";"439";"Structure"
"21";"29";"1015.44546528339";"111";"Structure"
"22";"1";"1452.35595081602";"1491";"Transport"
"22";"2";"1523.11161917286";"916";"Transport"
"22";"4";"44003.9213356308";"1";"Transport"
"22";"5";"6094.16674806911";"2";"Transport"
"22";"6";"1998.93897189616";"48";"Transport"
"22";"7";"1283.82932361481";"125";"Education"
"22";"8";"2006.13923838404";"111";"Education"
"22";"9";"3859.5237600909";"338";"Education"
"22";"10";"3888.10292978834";"1437";"Education"
"22";"11";"2339.893357203";"1008";"Education"
"22";"12";"1746.90786670594";"517";"Education"
"22";"13";"1446.61032718152";"545";"Religion"
"22";"14";"763.263902196668";"19";"Religion"
"22";"15";"4317.21251748531";"718";"Shopping"
"22";"16";"1484.4709150582";"848";"Shopping"
"22";"17";"4781.34656489517";"36";"Museum"
"22";"18";"2108.2547155034";"41";"Park"
"22";"19";"3210.50727473623";"371";"Structure"
"22";"20";"1799.58935229872";"379";"Structure"
"22";"21";"1379.97875045335";"618";"Museum"
"22";"24";"4384.82008481974";"76";"Structure"
"22";"25";"4040.87589250447";"139";"Museum"
"22";"26";"3794.51851216319";"769";"Museum"
"22";"27";"5525.38098440553";"99";"Structure"
"22";"28";"2137.74507780198";"439";"Structure"
"22";"29";"2210.40632281254";"111";"Structure"
"24";"1";"3246.85847417257";"1491";"Transport"
"24";"2";"3763.02080802557";"916";"Transport"
"24";"4";"42246.5464989843";"1";"Transport"
"24";"5";"2198.62617080249";"2";"Transport"
"24";"6";"2463.84684839322";"48";"Transport"
"24";"7";"4325.97702193076";"125";"Education"
"24";"8";"4008.18035898841";"111";"Education"
"24";"9";"2489.35273141541";"338";"Education"
"24";"10";"2478.07202387516";"1437";"Education"
"24";"11";"3177.62225477161";"1008";"Education"
"24";"12";"3444.21170858037";"517";"Education"
"24";"13";"4798.97857008045";"545";"Religion"
"24";"14";"3651.78836562942";"19";"Religion"
"24";"15";"2608.51076418689";"718";"Shopping"
"24";"16";"3544.69005607149";"848";"Shopping"
"24";"17";"2493.2636842816";"36";"Museum"
"24";"18";"6491.5172184518";"41";"Park"
"24";"19";"1503.60680904748";"371";"Structure"
"24";"20";"3737.67210866152";"379";"Structure"
"24";"21";"3631.32115572118";"618";"Museum"
"24";"22";"4384.82008481974";"232";"Park"
"24";"25";"1941.25772045298";"139";"Museum"
"24";"26";"2074.09188103169";"769";"Museum"
"24";"27";"2869.15132848009";"99";"Structure"
"24";"28";"3280.54243148227";"439";"Structure"
"24";"29";"2697.35906459923";"111";"Structure"
"25";"1";"2600.21452168581";"1491";"Transport"
"25";"2";"2830.05781192348";"916";"Transport"
"25";"4";"44186.5298312083";"1";"Transport"
"25";"5";"2257.94657742662";"2";"Transport"
"25";"6";"2161.2300503073";"48";"Transport"
"25";"7";"3418.99750993152";"125";"Education"
"25";"8";"2805.61892728291";"111";"Education"
"25";"9";"591.19914655573";"338";"Education"
"25";"10";"571.04876852258";"1437";"Education"
"25";"11";"1964.48032009222";"1008";"Education"
"25";"12";"2488.7566653067";"517";"Education"
"25";"13";"3835.99729721166";"545";"Religion"
"25";"14";"3296.47284407781";"19";"Religion"
"25";"15";"687.320659103362";"718";"Shopping"
"25";"16";"2705.61930199519";"848";"Shopping"
"25";"17";"4287.42797707544";"36";"Museum"
"25";"18";"5973.93212491822";"41";"Park"
