"from";"to";"cost";"profit";"category"
"11";"7";"15630.1349961333";"383";"Architectural"
"11";"8";"16125.2067712859";"4";"Architectural"
"11";"9";"15321.8220461732";"338";"Precinct"
"11";"10";"7636.24200638438";"60";"Architectural"
"11";"12";"18.0528137389863";"709";"Architectural"
"11";"13";"7520.9450253279";"1";"Architectural"
"11";"14";"13309.0788252515";"3";"Religious"
"11";"15";"10556.222070078";"1";"Religious"
"11";"16";"11625.256273666";"98";"Religious"
"11";"18";"14831.3309212833";"534";"Religious"
"11";"19";"7864.92312037292";"206";"Religious"
"11";"21";"10287.8330168811";"103";"Museum"
"11";"22";"6730.38107534212";"10";"Museum"
"11";"23";"11838.8693186103";"196";"Architectural"
"11";"24";"9280.48611596767";"117";"Religious"
"11";"25";"14376.1848937184";"97";"Park"
"11";"26";"10722.8735807565";"46";"Park"
"12";"1";"10743.2858295371";"369";"Building"
"12";"3";"10112.3702622614";"32";"Building"
"12";"4";"12523.748808762";"85";"Park"
"12";"5";"8352.96073274146";"109";"Park"
"12";"6";"11169.5058969148";"74";"Architectural"
"12";"7";"15621.0578823908";"383";"Architectural"
"12";"8";"16116.475077564";"4";"Architectural"
"12";"9";"15313.7632527641";"338";"Precinct"
"12";"10";"7627.65909011279";"60";"Architectural"
"12";"11";"18.0528137389863";"418";"Architectural"
"12";"13";"7504.00022472191";"1";"Architectural"
"12";"14";"13294.8453662251";"3";"Religious"
"12";"15";"10550.5097485283";"1";"Religious"
"12";"16";"11618.7840637297";"98";"Religious"
"12";"18";"14822.8432524216";"534";"Religious"
"12";"19";"7847.45782781901";"206";"Religious"
"12";"21";"10279.2493207934";"103";"Museum"
"12";"22";"6728.40151110017";"10";"Museum"
"12";"23";"11831.3884083739";"196";"Architectural"
"12";"24";"9267.47667399144";"117";"Religious"
"12";"25";"14365.7231645636";"97";"Park"
"12";"26";"10710.4936512707";"46";"Park"
"13";"1";"11649.9062673204";"369";"Building"
"13";"3";"12866.4464175233";"32";"Building"
"13";"4";"14039.3950801691";"85";"Park"
"13";"5";"9867.30800863123";"109";"Park"
"13";"6";"11025.1682492548";"74";"Architectural"
"13";"7";"16118.2227567972";"383";"Architectural"
"13";"8";"16717.7394924993";"4";"Architectural"
"13";"9";"16299.6294424285";"338";"Precinct"
"13";"10";"9915.14636736254";"60";"Architectural"
"13";"11";"7520.9450253279";"418";"Architectural"
"13";"12";"7504.00022472191";"709";"Architectural"
"13";"14";"11308.4048600109";"3";"Religious"
"13";"15";"13137.8036070297";"1";"Religious"
"13";"16";"13746.8759095481";"98";"Religious"
"13";"18";"15677.6964500204";"534";"Religious"
"13";"19";"4612.11645353163";"206";"Religious"
"13";"21";"11837.1619957015";"103";"Museum"
"13";"22";"11224.1557501939";"10";"Museum"
"13";"23";"13533.8940004237";"196";"Architectural"
"13";"24";"9028.69038793317";"117";"Religious"
"13";"25";"14360.0869224703";"97";"Park"
"13";"26";"10395.5101923278";"46";"Park"
"14";"1";"4682.56224773802";"369";"Building"
"14";"3";"7568.30597481726";"32";"Building"
"14";"4";"6055.22393838579";"85";"Park"
"14";"5";"5998.86382050215";"109";"Park"
"14";"6";"3161.01132167549";"74";"Architectural"
"14";"7";"5939.02122187873";"383";"Architectural"
"14";"8";"6509.46731086749";"4";"Architectural"
"14";"9";"6621.35094847341";"338";"Precinct"
"14";"10";"7014.58184896358";"60";"Architectural"
"14";"11";"13309.0788252515";"418";"Architectural"
"14";"12";"13294.8453662251";"709";"Architectural"
"14";"13";"11308.4048600109";"1";"Architectural"
"14";"15";"7378.62868521854";"1";"Religious"
"14";"16";"6860.70728680248";"98";"Religious"
"14";"18";"6034.43807494661";"534";"Religious"
"14";"19";"6834.16998907904";"206";"Religious"
"14";"21";"5664.48277372226";"103";"Museum"
"14";"22";"9863.54014048077";"10";"Museum"
"14";"23";"6154.35206863586";"196";"Architectural"
"14";"24";"4188.80666117102";"117";"Religious"
"14";"25";"4137.86956010521";"97";"Park"
"14";"26";"3161.84190477926";"46";"Park"
"15";"1";"2731.96023865421";"369";"Building"
"15";"3";"463.131922384098";"32";"Building"
"15";"4";"2387.16734773478";"85";"Park"
"15";"5";"3297.09231048491";"109";"Park"
"15";"6";"4298.42705994228";"74";"Architectural"
"15";"7";"5711.9062072351";"383";"Architectural"
"15";"8";"6055.71622408285";"4";"Architectural"
"15";"9";"5089.05189075395";"338";"Precinct"
"15";"10";"3309.5526592143";"60";"Architectural"
"15";"11";"10556.222070078";"418";"Architectural"
"15";"12";"10550.5097485283";"709";"Architectural"
"15";"13";"13137.8036070297";"1";"Architectural"
"15";"14";"7378.62868521854";"3";"Religious"
"15";"16";"1177.82799339646";"98";"Religious"
"15";"18";"4758.70300004893";"534";"Religious"
"15";"19";"9084.54532290503";"206";"Religious"
"15";"21";"1825.74989875383";"103";"Museum"
"15";"22";"4219.6095768614";"10";"Museum"
"15";"23";"1739.82180245752";"196";"Architectural"
"15";"24";"4899.66825055627";"117";"Religious"
"15";"25";"5270.67834075358";"97";"Park"
"15";"26";"4579.05673067705";"46";"Park"
"16";"1";"2519.62061895244";"369";"Building"
"16";"3";"1637.9399072039";"32";"Building"
"16";"4";"1255.30209233349";"85";"Park"
"16";"5";"3905.15552216376";"109";"Park"
"16";"6";"3987.54410972736";"74";"Architectural"
"16";"7";"4547.24466054483";"383";"Architectural"
"16";"8";"4879.61116217435";"4";"Architectural"
"16";"9";"3911.55594220803";"338";"Precinct"
"16";"10";"4170.08855165025";"60";"Architectural"
"16";"11";"11625.256273666";"418";"Architectural"
"16";"12";"11618.7840637297";"709";"Architectural"
"16";"13";"13746.8759095481";"1";"Architectural"
"16";"14";"6860.70728680248";"3";"Religious"
"16";"15";"1177.82799339646";"1";"Religious"
"16";"18";"3587.12134600962";"534";"Religious"
"16";"19";"9503.5366795487";"206";"Religious"
"16";"21";"1942.26000980686";"103";"Museum"
"16";"22";"5391.40349793995";"10";"Museum"
"16";"23";"741.832561002461";"196";"Architectural"
"16";"24";"5085.82279360717";"117";"Religious"
"16";"25";"4249.81965348868";"97";"Park"
"16";"26";"4407.66804644537";"46";"Park"
"18";"1";"4230.8477683546";"369";"Building"
"18";"3";"5211.2571366031";"32";"Building"
"18";"4";"2401.17776051888";"85";"Park"
"18";"5";"6555.2407961524";"109";"Park"
"18";"6";"4670.32189011741";"74";"Architectural"
"18";"7";"980.421514831384";"383";"Architectural"
"18";"8";"1315.42098265404";"4";"Architectural"
"18";"9";"634.868716574931";"338";"Precinct"
"18";"10";"7195.42045917931";"60";"Architectural"
"18";"11";"14831.3309212833";"418";"Architectural"
"18";"12";"14822.8432524216";"709";"Architectural"
"18";"13";"15677.6964500204";"1";"Architectural"
"18";"14";"6034.43807494661";"3";"Religious"
"18";"15";"4758.70300004893";"1";"Religious"
"18";"16";"3587.12134600962";"98";"Religious"
"18";"19";"11116.016118612";"206";"Religious"
"18";"21";"4544.15827230587";"103";"Museum"
"18";"22";"8931.85323944432";"10";"Museum"
"18";"23";"3103.29357829972";"196";"Architectural"
"18";"24";"6662.53861715438";"117";"Religious"
"18";"25";"1931.3333726107";"97";"Park"
"18";"26";"5299.74303941582";"46";"Park"
"19";"1";"7219.98756248568";"369";"Building"
"19";"3";"8897.75299828935";"32";"Building"
"19";"4";"9626.73277665481";"85";"Park"
"19";"5";"5809.16447410196";"109";"Park"
"19";"6";"6447.58274512139";"74";"Architectural"
"19";"7";"11521.6312317559";"383";"Architectural"
"19";"8";"12123.379359104";"4";"Architectural"
"19";"9";"11743.7098358358";"338";"Precinct"
"19";"10";"6173.7070397604";"60";"Architectural"
"19";"11";"7864.92312037292";"418";"Architectural"
"19";"12";"7847.45782781901";"709";"Architectural"
"19";"13";"4612.11645353163";"1";"Architectural"
"19";"14";"6834.16998907904";"3";"Religious"
"19";"15";"9084.54532290503";"1";"Religious"
"19";"16";"9503.5366795487";"98";"Religious"
"19";"18";"11116.016118612";"534";"Religious"
"19";"21";"7561.44360020402";"103";"Museum"
"19";"22";"8318.26380898785";"10";"Museum"
"19";"23";"9187.69631697237";"196";"Architectural"
"19";"24";"4535.61200190639";"117";"Religious"
"19";"25";"9751.09320695331";"97";"Park"
"19";"26";"5817.37231062291";"46";"Park"
"21";"1";"988.524542457125";"369";"Building"
"21";"3";"1922.39369761972";"32";"Building"
"21";"4";"2334.68738769579";"85";"Park"
"21";"5";"2095.27278117643";"109";"Park"
"21";"6";"2523.35012012202";"74";"Architectural"
"21";"7";"5356.80583631102";"383";"Architectural"
"21";"8";"5838.54014028255";"4";"Architectural"
"21";"9";"5051.02044957219";"338";"Precinct"
"21";"10";"2651.59172148386";"60";"Architectural"
"21";"11";"10287.8330168811";"418";"Architectural"
"21";"12";"10279.2493207934";"709";"Architectural"
"21";"13";"11837.1619957015";"1";"Architectural"
"21";"14";"5664.48277372226";"3";"Religious"
"21";"15";"1825.74989875383";"1";"Religious"
"21";"16";"1942.26000980686";"98";"Religious"
"21";"18";"4544.15827230587";"534";"Religious"
"21";"19";"7561.44360020402";"206";"Religious"
"21";"22";"4774.53671702602";"10";"Museum"
"21";"23";"1724.48463906416";"196";"Architectural"
"21";"24";"3172.53922180616";"117";"Religious"
"21";"25";"4350.41434709076";"97";"Park"
"21";"26";"2757.492993203";"46";"Park"
"22";"1";"5634.52247227424";"369";"Building"
"22";"3";"3756.58508214731";"32";"Building"
"22";"4";"6531.05403951373";"85";"Park"
"22";"5";"3884.93690866296";"109";"Park"
"22";"6";"6824.42916123653";"74";"Architectural"
"22";"7";"9857.03270216903";"383";"Architectural"
"22";"8";"10242.2830334252";"4";"Architectural"
"22";"9";"9298.53766159028";"338";"Precinct"
"22";"10";"2890.6926940209";"60";"Architectural"
"22";"11";"6730.38107534212";"418";"Architectural"
"22";"12";"6728.40151110017";"709";"Architectural"
"22";"13";"11224.1557501939";"1";"Architectural"
"22";"14";"9863.54014048077";"3";"Religious"
"22";"15";"4219.6095768614";"1";"Religious"
"22";"16";"5391.40349793995";"98";"Religious"
"22";"18";"8931.85323944432";"534";"Religious"
"22";"19";"8318.26380898785";"206";"Religious"
"22";"21";"4774.53671702602";"103";"Museum"
"22";"23";"5833.07859510195";"196";"Architectural"
"22";"24";"5950.86381239491";"117";"Religious"
"22";"25";"9101.73419991832";"97";"Park"
"22";"26";"6703.89887152683";"46";"Park"
"23";"1";"2021.32566845601";"369";"Building"
"23";"3";"2162.12666690201";"32";"Building"
"23";"4";"706.389251813769";"85";"Park"
"23";"5";"3812.48930548492";"109";"Park"
"23";"6";"3375.70642279934";"74";"Architectural"
"23";"7";"4024.88022990914";"383";"Architectural"
"23";"8";"4417.57257881266";"4";"Architectural"
"23";"9";"3515.24748438614";"338";"Precinct"
"23";"10";"4252.8210832931";"60";"Architectural"
"23";"11";"11838.8693186103";"418";"Architectural"
"23";"12";"11831.3884083739";"709";"Architectural"
"23";"13";"13533.8940004237";"1";"Architectural"
"23";"14";"6154.35206863586";"3";"Religious"
"23";"15";"1739.82180245752";"1";"Religious"
"23";"16";"741.832561002461";"98";"Religious"
"23";"18";"3103.29357829972";"534";"Religious"
"23";"19";"9187.69631697237";"206";"Religious"
"23";"21";"1724.48463906416";"103";"Museum"
"23";"22";"5833.07859510195";"10";"Museum"
"23";"24";"4691.60422193342";"117";"Religious"
"23";"25";"3550.59006414752";"97";"Park"
"23";"26";"3847.73659466809";"46";"Park"
"24";"1";"2692.88319342978";"369";"Building"
"24";"3";"4840.24031554047";"32";"Building"
"24";"4";"5096.46652571608";"85";"Park"
"24";"5";"2139.72960772759";"109";"Park"
"24";"6";"2104.2903020528";"74";"Architectural"
"24";"7";"7173.56110904521";"383";"Architectural"
"24";"8";"7760.30728446545";"4";"Architectural"
"24";"9";"7278.69914850854";"338";"Precinct"
"24";"10";"3067.85540979162";"60";"Architectural"
"24";"11";"9280.48611596767";"418";"Architectural"
"24";"12";"9267.47667399144";"709";"Architectural"
"24";"13";"9028.69038793317";"1";"Architectural"
"24";"14";"4188.80666117102";"3";"Religious"
"24";"15";"4899.66825055627";"1";"Religious"
"24";"16";"5085.82279360717";"98";"Religious"
"24";"18";"6662.53861715438";"534";"Religious"
"24";"19";"4535.61200190639";"206";"Religious"
"24";"21";"3172.53922180616";"103";"Museum"
"24";"22";"5950.86381239491";"10";"Museum"
"24";"23";"4691.60422193342";"196";"Architectural"
"24";"25";"5532.25322321509";"97";"Park"
"24";"26";"1523.3496599371";"46";"Park"
"25";"1";"3656.01302187608";"369";"Building"
"25";"3";"5659.38624038133";"32";"Building"
"25";"4";"3029.15018967787";"85";"Park"
"25";"5";"6024.20648867335";"109";"Park"
"25";"6";"3428.28545170145";"74";"Architectural"
"25";"7";"1855.73543416728";"383";"Architectural"
"25";"8";"2455.92071695824";"4";"Architectural"
"25";"9";"2490.12285262237";"338";"Precinct"
"25";"10";"6860.20845783315";"60";"Architectural"
"25";"11";"14376.1848937184";"418";"Architectural"
"25";"12";"14365.7231645636";"709";"Architectural"
"25";"13";"14360.0869224703";"1";"Architectural"
"25";"14";"4137.86956010521";"3";"Religious"
"25";"15";"5270.67834075358";"1";"Religious"
"25";"16";"4249.81965348868";"98";"Religious"
"25";"18";"1931.3333726107";"534";"Religious"
"25";"19";"9751.09320695331";"206";"Religious"
"25";"21";"4350.41434709076";"103";"Museum"
"25";"22";"9101.73419991832";"10";"Museum"
"25";"23";"3550.59006414752";"196";"Architectural"
"25";"24";"5532.25322321509";"117";"Religious"
"25";"26";"4032.61124608718";"46";"Park"
"26";"1";"1898.81432854635";"369";"Building"
"26";"3";"4666.27907137072";"32";"Building"
"26";"4";"4080.48496485646";"85";"Park"
"26";"5";"2859.54846443309";"109";"Park"
"26";"6";"630.363013478807";"74";"Architectural"
"26";"7";"5729.37617545439";"383";"Architectural"
"26";"8";"6325.74162829912";"4";"Architectural"
"26";"9";"5929.06414866569";"338";"Precinct"
"26";"10";"3875.76642690434";"60";"Architectural"
"26";"11";"10722.8735807565";"418";"Architectural"
"26";"12";"10710.4936512707";"709";"Architectural"
"26";"13";"10395.5101923278";"1";"Architectural"
"26";"14";"3161.84190477926";"3";"Religious"
"26";"15";"4579.05673067705";"1";"Religious"
"26";"16";"4407.66804644537";"98";"Religious"
"26";"18";"5299.74303941582";"534";"Religious"
"26";"19";"5817.37231062291";"206";"Religious"
"26";"21";"2757.492993203";"103";"Museum"
"26";"22";"6703.89887152683";"10";"Museum"
"26";"23";"3847.73659466809";"196";"Architectural"
"26";"24";"1523.3496599371";"117";"Religious"
"26";"25";"4032.61124608718";"97";"Park"
