"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
3299224471;"15213592@N03";1235264150;18;"Transport";87;26
3299228371;"15213592@N03";1235264383;19;"Transport";133;26
3300061506;"15213592@N03";1235264401;19;"Transport";133;26
3299236165;"15213592@N03";1235264437;19;"Transport";133;26
3459413002;"15213592@N03";1239596866;16;"Transport";11;27
3518478876;"15213592@N03";1241852766;3;"Structure";244;28
3518482820;"15213592@N03";1241852806;3;"Structure";244;28
3518487620;"15213592@N03";1241852819;3;"Structure";244;28
3517682163;"15213592@N03";1241852831;3;"Structure";244;28
3518498408;"15213592@N03";1241852859;3;"Structure";244;28
3518502400;"15213592@N03";1241852880;3;"Structure";244;28
3518506894;"15213592@N03";1241852987;3;"Structure";244;28
3518512426;"15213592@N03";1241853002;3;"Structure";244;28
3517706347;"15213592@N03";1241853013;3;"Structure";244;28
3518522464;"15213592@N03";1241853073;3;"Structure";244;28
3518529048;"15213592@N03";1241853164;3;"Structure";244;28
3518534414;"15213592@N03";1241853178;3;"Structure";244;28
3517728553;"15213592@N03";1241853215;3;"Structure";244;28
3518544084;"15213592@N03";1241853222;3;"Structure";244;28
3517737671;"15213592@N03";1241853245;3;"Structure";244;28
3517743365;"15213592@N03";1241853266;3;"Structure";244;28
3518558702;"15213592@N03";1241853272;3;"Structure";244;28
3518563414;"15213592@N03";1241853281;3;"Structure";244;28
3517758283;"15213592@N03";1241853306;3;"Structure";244;28
3518573402;"15213592@N03";1241853322;3;"Structure";244;28
3517767717;"15213592@N03";1241853352;3;"Structure";244;28
3518584958;"15213592@N03";1241853387;3;"Structure";244;28
3518590588;"15213592@N03";1241853441;3;"Structure";244;28
3517784777;"15213592@N03";1241853447;3;"Structure";244;28
3518455638;"15213592@N03";1241853454;3;"Structure";244;28
3517789901;"15213592@N03";1241853470;3;"Structure";244;28
3518605428;"15213592@N03";1241853483;3;"Structure";244;28
3517801833;"15213592@N03";1241853491;3;"Structure";244;28
3517807191;"15213592@N03";1241853523;3;"Structure";244;28
3518622892;"15213592@N03";1241853537;20;"Transport";300;28
3517818805;"15213592@N03";1241853568;3;"Structure";244;28
3518632300;"15213592@N03";1241853601;20;"Transport";300;28
3518637664;"15213592@N03";1241853609;20;"Transport";300;28
3518642034;"15213592@N03";1241853698;20;"Transport";300;28
3518648816;"15213592@N03";1241853741;12;"Cultural";135;28
3518654790;"15213592@N03";1241853749;12;"Cultural";135;28
3518661954;"15213592@N03";1241853768;17;"Transport";302;28
3517857331;"15213592@N03";1241853812;12;"Cultural";135;28
3517864677;"15213592@N03";1241853829;12;"Cultural";135;28
3517870431;"15213592@N03";1241853837;12;"Cultural";135;28
3517874817;"15213592@N03";1241853862;12;"Cultural";135;28
3518690160;"15213592@N03";1241853995;17;"Transport";302;28
3517886403;"15213592@N03";1241854053;20;"Transport";300;28
3517894103;"15213592@N03";1241854097;20;"Transport";300;28
3517899055;"15213592@N03";1241854109;20;"Transport";300;28
3517905489;"15213592@N03";1241854119;20;"Transport";300;28
3517911755;"15213592@N03";1241854138;20;"Transport";300;28
3518727514;"15213592@N03";1241854266;20;"Transport";300;28
3517924937;"15213592@N03";1241854294;20;"Transport";300;28
3517930095;"15213592@N03";1241854319;20;"Transport";300;28
3517934733;"15213592@N03";1241854333;20;"Transport";300;28
3517954069;"15213592@N03";1241854709;1;"Structure";256;28
3517959861;"15213592@N03";1241854723;1;"Structure";256;28
3517964313;"15213592@N03";1241854776;1;"Structure";256;28
3518777520;"15213592@N03";1241854784;1;"Structure";256;28
3517973821;"15213592@N03";1241854833;1;"Structure";256;28
3517980533;"15213592@N03";1241854872;1;"Structure";256;28
3517988181;"15213592@N03";1241854895;1;"Structure";256;28
3517996327;"15213592@N03";1241854979;1;"Structure";256;28
3518002857;"15213592@N03";1241855084;1;"Structure";256;28
3518010937;"15213592@N03";1241855103;1;"Structure";256;28
3518825912;"15213592@N03";1241855124;1;"Structure";256;28
3518832726;"15213592@N03";1241855167;1;"Structure";256;28
3518839228;"15213592@N03";1241855194;1;"Structure";256;28
3518038553;"15213592@N03";1241855212;1;"Structure";256;28
3518855762;"15213592@N03";1241855236;1;"Structure";256;28
3518054345;"15213592@N03";1241855321;1;"Structure";256;28
3518061525;"15213592@N03";1241855399;1;"Structure";256;28
3518068575;"15213592@N03";1241855481;1;"Structure";256;28
3518885396;"15213592@N03";1241855517;1;"Structure";256;28
3575804288;"15213592@N03";1243576669;18;"Transport";87;29
3575808116;"15213592@N03";1243576679;18;"Transport";87;29
3575811660;"15213592@N03";1243576685;18;"Transport";87;29
3575006631;"15213592@N03";1243576701;18;"Transport";87;29
3575817906;"15213592@N03";1243576711;18;"Transport";87;29
3575012823;"15213592@N03";1243576735;18;"Transport";87;29
3575017179;"15213592@N03";1243576748;18;"Transport";87;29
3575023095;"15213592@N03";1243576781;18;"Transport";87;29
3575835960;"15213592@N03";1243576811;18;"Transport";87;29
3575030231;"15213592@N03";1243576835;18;"Transport";87;29
3575033511;"15213592@N03";1243576930;18;"Transport";87;29
3657135058;"15213592@N03";1245552172;1;"Structure";256;30
3656345623;"15213592@N03";1245552193;1;"Structure";256;30
3833546110;"15213592@N03";1250236481;17;"Transport";302;31
3833550626;"15213592@N03";1250236587;17;"Transport";302;31
3968154927;"15213592@N03";1253782176;20;"Transport";300;32
3968923182;"15213592@N03";1253782369;20;"Transport";300;32
3968151671;"15213592@N03";1253782401;20;"Transport";300;32
3968933778;"15213592@N03";1253784452;20;"Transport";300;32
4229336439;"15213592@N03";1261549624;17;"Transport";302;33
4333130191;"15213592@N03";1264327868;20;"Transport";300;34
4377687263;"15213592@N03";1266799393;2;"Structure";17;35
4377690981;"15213592@N03";1266799434;2;"Structure";17;35
4378458442;"15213592@N03";1266800511;20;"Transport";300;35
4573906921;"15213592@N03";1272849572;23;"Entertainment";128;36
4573909263;"15213592@N03";1272849625;23;"Entertainment";128;36
4574544956;"15213592@N03";1272849649;23;"Entertainment";128;36
4574546746;"15213592@N03";1272849681;23;"Entertainment";128;36
4573915065;"15213592@N03";1272849720;23;"Entertainment";128;36
4574550808;"15213592@N03";1272849876;23;"Entertainment";128;36
4574552756;"15213592@N03";1272849883;23;"Entertainment";128;36
4573921095;"15213592@N03";1272849895;23;"Entertainment";128;36
4574556744;"15213592@N03";1272849907;23;"Entertainment";128;36
4573925255;"15213592@N03";1272849922;23;"Entertainment";128;36
4573928881;"15213592@N03";1272849927;23;"Entertainment";128;36
4573930939;"15213592@N03";1272849937;23;"Entertainment";128;36
4573932685;"15213592@N03";1272850019;23;"Entertainment";128;36
4573934671;"15213592@N03";1272850037;23;"Entertainment";128;36
4574570432;"15213592@N03";1272850060;23;"Entertainment";128;36
4574571950;"15213592@N03";1272850069;23;"Entertainment";128;36
4573940415;"15213592@N03";1272850082;23;"Entertainment";128;36
4574576912;"15213592@N03";1272850091;23;"Entertainment";128;36
4574579332;"15213592@N03";1272850100;23;"Entertainment";128;36
4573947405;"15213592@N03";1272850107;23;"Entertainment";128;36
4574584420;"15213592@N03";1272850119;23;"Entertainment";128;36
4574586546;"15213592@N03";1272850129;23;"Entertainment";128;36
4574588780;"15213592@N03";1272850136;23;"Entertainment";128;36
4574590576;"15213592@N03";1272850143;23;"Entertainment";128;36
4574591906;"15213592@N03";1272850162;23;"Entertainment";128;36
4574593940;"15213592@N03";1272850187;23;"Entertainment";128;36
4573962073;"15213592@N03";1272850208;23;"Entertainment";128;36
4573965695;"15213592@N03";1272850223;23;"Entertainment";128;36
4574601620;"15213592@N03";1272850274;23;"Entertainment";128;36
4574603410;"15213592@N03";1272850305;23;"Entertainment";128;36
4573971313;"15213592@N03";1272850315;23;"Entertainment";128;36
4574607142;"15213592@N03";1272850325;23;"Entertainment";128;36
4573975777;"15213592@N03";1272850337;23;"Entertainment";128;36
4574610794;"15213592@N03";1272850344;23;"Entertainment";128;36
4574613652;"15213592@N03";1272850379;23;"Entertainment";128;36
4574615878;"15213592@N03";1272850401;23;"Entertainment";128;36
4573984117;"15213592@N03";1272850416;23;"Entertainment";128;36
4574619400;"15213592@N03";1272850458;23;"Entertainment";128;36
4573987565;"15213592@N03";1272850472;23;"Entertainment";128;36
4573988887;"15213592@N03";1272850503;23;"Entertainment";128;36
4573990357;"15213592@N03";1272850509;23;"Entertainment";128;36
4573992493;"15213592@N03";1272850548;23;"Entertainment";128;36
4573994093;"15213592@N03";1272850562;23;"Entertainment";128;36
4573995965;"15213592@N03";1272850579;23;"Entertainment";128;36
4574631514;"15213592@N03";1272850589;23;"Entertainment";128;36
4574633652;"15213592@N03";1272850598;23;"Entertainment";128;36
4574002141;"15213592@N03";1272850622;23;"Entertainment";128;36
4574637118;"15213592@N03";1272850637;23;"Entertainment";128;36
4574639130;"15213592@N03";1272850660;23;"Entertainment";128;36
4574640682;"15213592@N03";1272850685;23;"Entertainment";128;36
4574009165;"15213592@N03";1272850699;23;"Entertainment";128;36
4574644338;"15213592@N03";1272850752;23;"Entertainment";128;36
4574645904;"15213592@N03";1272850774;23;"Entertainment";128;36
4574014379;"15213592@N03";1272850794;23;"Entertainment";128;36
4574015925;"15213592@N03";1272850840;23;"Entertainment";128;36
4574767518;"15213592@N03";1272852027;20;"Transport";300;36
4574136429;"15213592@N03";1272852046;20;"Transport";300;36
4574139503;"15213592@N03";1272852052;20;"Transport";300;36
4574144013;"15213592@N03";1272852076;20;"Transport";300;36
4574147989;"15213592@N03";1272852090;20;"Transport";300;36
4574151973;"15213592@N03";1272852105;20;"Transport";300;36
4574156151;"15213592@N03";1272852151;20;"Transport";300;36
4574792870;"15213592@N03";1272852172;20;"Transport";300;36
4574523836;"15213592@N03";1272876520;23;"Entertainment";128;36
4677557440;"15213592@N03";1275787708;18;"Transport";87;37
4677087489;"15213592@N03";1275793520;1;"Structure";256;37
4677090209;"15213592@N03";1275793567;1;"Structure";256;37
4677722116;"15213592@N03";1275793578;1;"Structure";256;37
4677094845;"15213592@N03";1275793647;1;"Structure";256;37
4677097099;"15213592@N03";1275793677;1;"Structure";256;37
4677099875;"15213592@N03";1275793719;1;"Structure";256;37
4677785892;"15213592@N03";1275795333;17;"Transport";302;37
4677788716;"15213592@N03";1275795950;20;"Transport";300;37
4738194416;"15213592@N03";1277363926;1;"Structure";256;38
4782510310;"15213592@N03";1277536643;16;"Transport";11;39
4804192608;"15213592@N03";1279418647;16;"Transport";11;40
4959461384;"15213592@N03";1283568193;17;"Transport";302;41
4959463648;"15213592@N03";1283568782;20;"Transport";300;41
4958871793;"15213592@N03";1283568929;20;"Transport";300;41
4959468532;"15213592@N03";1283568963;20;"Transport";300;41
4958877861;"15213592@N03";1283569051;17;"Transport";302;41
4956464288;"15213592@N03";1283571808;1;"Structure";256;41
4963362864;"15213592@N03";1283744538;19;"Transport";133;42
4963365978;"15213592@N03";1283744564;19;"Transport";133;42
4963369134;"15213592@N03";1283744600;19;"Transport";133;42
4963372196;"15213592@N03";1283744606;19;"Transport";133;42
4963498538;"15213592@N03";1283750482;1;"Structure";256;42
4962910669;"15213592@N03";1283751953;17;"Transport";302;42
4962914313;"15213592@N03";1283751967;17;"Transport";302;42
5183211131;"15213592@N03";1289544929;17;"Transport";302;43
5183214905;"15213592@N03";1289544948;17;"Transport";302;43
5183219115;"15213592@N03";1289545009;17;"Transport";302;43
5210643265;"15213592@N03";1290740120;19;"Transport";133;44
5210651511;"15213592@N03";1290740896;1;"Structure";256;44
5250771836;"15213592@N03";1291790265;12;"Cultural";135;45
5250172219;"15213592@N03";1291799556;13;"Cultural";412;45
5250235261;"15213592@N03";1291930909;15;"Sport";10;46
5356878152;"15213592@N03";1295077012;16;"Transport";11;47
5356282487;"15213592@N03";1295077812;12;"Cultural";135;47
5541756704;"15213592@N03";1300575578;17;"Transport";302;48
5775215165;"15213592@N03";1306721840;3;"Structure";244;49
5775217527;"15213592@N03";1306722046;3;"Structure";244;49
5803585638;"15213592@N03";1307234675;12;"Cultural";135;50
5803588192;"15213592@N03";1307234722;12;"Cultural";135;50
5803034235;"15213592@N03";1307234734;12;"Cultural";135;50
5803037269;"15213592@N03";1307234742;12;"Cultural";135;50
5803597328;"15213592@N03";1307234748;12;"Cultural";135;50
5803600006;"15213592@N03";1307234754;12;"Cultural";135;50
5803046329;"15213592@N03";1307234760;12;"Cultural";135;50
5803604248;"15213592@N03";1307234955;12;"Cultural";135;50
5803050443;"15213592@N03";1307234985;12;"Cultural";135;50
5803053007;"15213592@N03";1307234991;12;"Cultural";135;50
5803611500;"15213592@N03";1307235354;12;"Cultural";135;50
5803613798;"15213592@N03";1307235518;12;"Cultural";135;50
5803616004;"15213592@N03";1307235705;12;"Cultural";135;50
5803617898;"15213592@N03";1307235798;12;"Cultural";135;50
5803620852;"15213592@N03";1307236016;12;"Cultural";135;50
5803623888;"15213592@N03";1307236210;12;"Cultural";135;50
5803626248;"15213592@N03";1307236216;12;"Cultural";135;50
5803072207;"15213592@N03";1307236232;12;"Cultural";135;50
5803074637;"15213592@N03";1307236654;12;"Cultural";135;50
5803076431;"15213592@N03";1307236710;12;"Cultural";135;50
5803633730;"15213592@N03";1307236772;12;"Cultural";135;50
5803635856;"15213592@N03";1307237270;12;"Cultural";135;50
5803082415;"15213592@N03";1307237315;12;"Cultural";135;50
5803639862;"15213592@N03";1307237478;12;"Cultural";135;50
5803086215;"15213592@N03";1307237735;12;"Cultural";135;50
5803644166;"15213592@N03";1307237944;12;"Cultural";135;50
5803090567;"15213592@N03";1307238056;12;"Cultural";135;50
5803648090;"15213592@N03";1307238063;12;"Cultural";135;50
