"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
8656442641;"10340578@N06";1364447292;8;"Park";1307;4
8657547800;"10340578@N06";1364447319;8;"Park";1307;4
8657547634;"10340578@N06";1364447334;8;"Park";1307;4
8656442117;"10340578@N06";1364447793;8;"Park";1307;4
8657547320;"10340578@N06";1364447857;8;"Park";1307;4
8656424273;"10340578@N06";1364447865;8;"Park";1307;4
8657547150;"10340578@N06";1364448300;8;"Park";1307;4
8657546994;"10340578@N06";1364448333;8;"Park";1307;4
5594442060;"10422365@N03";1302060364;24;"Entertainment";125;5
5605262602;"10422365@N03";1302406813;8;"Park";1307;6
8085075023;"10422365@N03";1350183775;7;"Park";197;7
8085080538;"10422365@N03";1350184013;7;"Park";197;7
8091888943;"11354044@N05";1337809353;22;"Entertainment";413;8
8091895016;"11354044@N05";1337809385;22;"Entertainment";413;8
8091889707;"11354044@N05";1337812401;22;"Entertainment";413;8
8091896034;"11354044@N05";1337819689;15;"Historical";229;8
8091890841;"11354044@N05";1337824801;12;"Park";36;8
8091896818;"11354044@N05";1337825651;12;"Park";36;8
8091891501;"11354044@N05";1337826088;12;"Park";36;8
8091897536;"11354044@N05";1337843092;2;"Amusement";253;8
8091899804;"11354044@N05";1337934598;23;"Entertainment";51;9
13032566594;"115391424@N05";1394337977;12;"Park";36;10
13032339143;"115391424@N05";1394338028;12;"Park";36;10
13032344183;"115391424@N05";1394338135;12;"Park";36;10
13032566884;"115391424@N05";1394338220;12;"Park";36;10
13032344743;"115391424@N05";1394338300;12;"Park";36;10
13032567314;"115391424@N05";1394338383;12;"Park";36;10
13032202605;"115391424@N05";1394338529;12;"Park";36;10
13032567724;"115391424@N05";1394338562;12;"Park";36;10
13032560514;"115391424@N05";1394339438;12;"Park";36;10
13502347425;"115391424@N05";1395538620;2;"Amusement";253;11
13502348985;"115391424@N05";1395538741;2;"Amusement";253;11
13502692624;"115391424@N05";1395538870;2;"Amusement";253;11
13502445423;"115391424@N05";1395538874;2;"Amusement";253;11
13502693184;"115391424@N05";1395538875;2;"Amusement";253;11
13502349575;"115391424@N05";1395539024;1;"Amusement";886;11
13502349605;"115391424@N05";1395539027;1;"Amusement";886;11
13502693544;"115391424@N05";1395539028;1;"Amusement";886;11
13502349855;"115391424@N05";1395539029;1;"Amusement";886;11
13502690714;"115391424@N05";1395539031;1;"Amusement";886;11
13502350115;"115391424@N05";1395539062;1;"Amusement";886;11
13502446293;"115391424@N05";1395539096;1;"Amusement";886;11
13502694284;"115391424@N05";1395539261;2;"Amusement";253;11
13502442473;"115391424@N05";1395539373;1;"Amusement";886;11
13502694334;"115391424@N05";1395539468;1;"Amusement";886;11
13502694464;"115391424@N05";1395539532;1;"Amusement";886;11
13502446943;"115391424@N05";1395539554;1;"Amusement";886;11
13502447023;"115391424@N05";1395539608;1;"Amusement";886;11
13502694754;"115391424@N05";1395539627;1;"Amusement";886;11
13502694864;"115391424@N05";1395539628;1;"Amusement";886;11
13502695014;"115391424@N05";1395539689;1;"Amusement";886;11
13502695204;"115391424@N05";1395539710;1;"Amusement";886;11
13502447593;"115391424@N05";1395539761;1;"Amusement";886;11
13502351695;"115391424@N05";1395539763;1;"Amusement";886;11
13502447753;"115391424@N05";1395539784;1;"Amusement";886;11
13502346675;"115391424@N05";1395539856;2;"Amusement";253;11
13502352055;"115391424@N05";1395540041;2;"Amusement";253;11
13502692324;"115391424@N05";1395540084;2;"Amusement";253;11
13502348575;"115391424@N05";1395540088;2;"Amusement";253;11
13502692114;"115391424@N05";1395540090;2;"Amusement";253;11
13502348275;"115391424@N05";1395540101;2;"Amusement";253;11
13502691704;"115391424@N05";1395540122;2;"Amusement";253;11
13502691194;"115391424@N05";1395540147;2;"Amusement";253;11
13502443653;"115391424@N05";1395540290;2;"Amusement";253;11
13502347505;"115391424@N05";1395540523;2;"Amusement";253;11
13502443443;"115391424@N05";1395540753;2;"Amusement";253;11
13502347265;"115391424@N05";1395540853;2;"Amusement";253;11
13502347005;"115391424@N05";1395540983;2;"Amusement";253;11
13502689614;"115391424@N05";1395541062;2;"Amusement";253;11
14048515733;"115391424@N05";1398553165;1;"Amusement";886;12
14048516233;"115391424@N05";1398553385;1;"Amusement";886;12
14025316051;"115391424@N05";1398553655;1;"Amusement";886;12
14005389106;"115391424@N05";1398553662;2;"Amusement";253;12
14005389196;"115391424@N05";1398553797;2;"Amusement";253;12
14048516713;"115391424@N05";1398554156;2;"Amusement";253;12
14048516813;"115391424@N05";1398554749;2;"Amusement";253;12
14048516903;"115391424@N05";1398554964;2;"Amusement";253;12
14025316831;"115391424@N05";1398555027;2;"Amusement";253;12
14025298552;"115391424@N05";1398555540;2;"Amusement";253;12
14028949154;"115391424@N05";1398555630;2;"Amusement";253;12
14028949094;"115391424@N05";1398555683;2;"Amusement";253;12
14005390046;"115391424@N05";1398555709;2;"Amusement";253;12
14025317091;"115391424@N05";1398555792;1;"Amusement";886;12
14025317201;"115391424@N05";1398555807;1;"Amusement";886;12
14025317411;"115391424@N05";1398555863;1;"Amusement";886;12
14048517573;"115391424@N05";1398555919;1;"Amusement";886;12
14025299142;"115391424@N05";1398555970;1;"Amusement";886;12
14025317571;"115391424@N05";1398555991;1;"Amusement";886;12
14025317661;"115391424@N05";1398556059;1;"Amusement";886;12
14028949864;"115391424@N05";1398556070;1;"Amusement";886;12
14025317871;"115391424@N05";1398556099;2;"Amusement";253;12
14028950064;"115391424@N05";1398556109;2;"Amusement";253;12
14025318021;"115391424@N05";1398556180;2;"Amusement";253;12
14028506465;"115391424@N05";1398556233;1;"Amusement";886;12
14025318271;"115391424@N05";1398556314;2;"Amusement";253;12
14025300092;"115391424@N05";1398556331;2;"Amusement";253;12
14028506065;"115391424@N05";1398556336;2;"Amusement";253;12
14028950294;"115391424@N05";1398556344;2;"Amusement";253;12
14048518563;"115391424@N05";1398556356;2;"Amusement";253;12
14028509735;"115391424@N05";1398556361;2;"Amusement";253;12
14048518733;"115391424@N05";1398556374;2;"Amusement";253;12
14028509935;"115391424@N05";1398556387;2;"Amusement";253;12
14025300852;"115391424@N05";1398556403;2;"Amusement";253;12
14025319141;"115391424@N05";1398556408;2;"Amusement";253;12
14028951124;"115391424@N05";1398556421;2;"Amusement";253;12
14028510405;"115391424@N05";1398556461;2;"Amusement";253;12
14028951484;"115391424@N05";1398556510;2;"Amusement";253;12
14048519703;"115391424@N05";1398556555;2;"Amusement";253;12
14048519823;"115391424@N05";1398556564;2;"Amusement";253;12
14028510845;"115391424@N05";1398556598;2;"Amusement";253;12
14005392616;"115391424@N05";1398556704;2;"Amusement";253;12
14028951734;"115391424@N05";1398556804;2;"Amusement";253;12
14005392806;"115391424@N05";1398556984;2;"Amusement";253;12
14028952084;"115391424@N05";1398556995;2;"Amusement";253;12
14005392906;"115391424@N05";1398557001;2;"Amusement";253;12
14028952134;"115391424@N05";1398557093;2;"Amusement";253;12
14025302082;"115391424@N05";1398557196;2;"Amusement";253;12
14005393136;"115391424@N05";1398557200;2;"Amusement";253;12
14005389606;"115391424@N05";1398557262;2;"Amusement";253;12
14025298072;"115391424@N05";1398557277;2;"Amusement";253;12
14048516473;"115391424@N05";1398557333;2;"Amusement";253;12
14048516393;"115391424@N05";1398557430;2;"Amusement";253;12
14028507335;"115391424@N05";1398557435;2;"Amusement";253;12
14048514763;"115391424@N05";1398557437;2;"Amusement";253;12
14025297182;"115391424@N05";1398557620;2;"Amusement";253;12
14048515493;"115391424@N05";1398557632;2;"Amusement";253;12
14025315061;"115391424@N05";1398557648;2;"Amusement";253;12
14025295972;"115391424@N05";1398557713;2;"Amusement";253;12
8282943841;"11939556@N00";1355756139;26;"Entertainment";349;13
6001311842;"12002368@N08";1312268026;22;"Entertainment";413;14
7786243824;"12002368@N08";1345003332;8;"Park";1307;15
6400264557;"12173213@N00";1322203039;5;"Amusement";315;16
6465469147;"12173213@N00";1323155123;5;"Amusement";315;17
6465469759;"12173213@N00";1323155162;5;"Amusement";315;17
6465470415;"12173213@N00";1323155177;5;"Amusement";315;17
6465471019;"12173213@N00";1323155200;5;"Amusement";315;17
6465471771;"12173213@N00";1323155212;5;"Amusement";315;17
13895724825;"123434952@N02";1384398360;20;"Entertainment";514;18
13895719665;"123434952@N02";1384404282;8;"Park";1307;18
13895717655;"123434952@N02";1384404375;8;"Park";1307;18
13895790293;"123434952@N02";1384404522;8;"Park";1307;18
13895789313;"123434952@N02";1384404861;8;"Park";1307;18
13895788503;"123434952@N02";1384404889;8;"Park";1307;18
13895715895;"123434952@N02";1384409441;8;"Park";1307;18
9613319293;"12384872@N08";1374798395;8;"Park";1307;19
6616994197;"12452841@N00";1324897657;20;"Entertainment";514;20
6616997441;"12452841@N00";1324897703;20;"Entertainment";514;20
6619897675;"12452841@N00";1325017611;20;"Entertainment";514;21
6619899599;"12452841@N00";1325017685;20;"Entertainment";514;21
6619939051;"12452841@N00";1325022901;27;"Entertainment";3;21
14009003964;"12452841@N00";1397807372;21;"Entertainment";297;22
14005362371;"12452841@N00";1397814456;21;"Entertainment";297;22
13990908556;"12452841@N00";1397866441;20;"Entertainment";514;23
14010827092;"12452841@N00";1397866446;20;"Entertainment";514;23
14034025453;"12452841@N00";1397866459;20;"Entertainment";514;23
14014026895;"12452841@N00";1397866496;20;"Entertainment";514;23
14034024753;"12452841@N00";1397866525;20;"Entertainment";514;23
14014026235;"12452841@N00";1397866532;20;"Entertainment";514;23
14014023645;"12452841@N00";1397876539;24;"Entertainment";125;23
14010822392;"12452841@N00";1397876607;24;"Entertainment";125;23
14010821922;"12452841@N00";1397876729;24;"Entertainment";125;23
14014022525;"12452841@N00";1397876838;21;"Entertainment";297;23
14010831381;"12452841@N00";1397876934;21;"Entertainment";297;23
14034017373;"12452841@N00";1397878594;21;"Entertainment";297;23
14014472224;"12452841@N00";1397878917;21;"Entertainment";297;23
14033998763;"12452841@N00";1397901378;21;"Entertainment";297;23
13990880706;"12452841@N00";1397901606;21;"Entertainment";297;23
14033997853;"12452841@N00";1397901670;21;"Entertainment";297;23
13990879356;"12452841@N00";1397901686;21;"Entertainment";297;23
14010797902;"12452841@N00";1397901726;21;"Entertainment";297;23
14014452354;"12452841@N00";1397902162;21;"Entertainment";297;23
14010796742;"12452841@N00";1397902603;21;"Entertainment";297;23
13990877896;"12452841@N00";1397902617;21;"Entertainment";297;23
14011115701;"12452841@N00";1397982781;10;"Park";412;24
13991187346;"12452841@N00";1397982939;10;"Park";412;24
14011116461;"12452841@N00";1397983299;3;"Amusement";599;24
14034306743;"12452841@N00";1397983661;3;"Amusement";599;24
14011120471;"12452841@N00";1397984616;23;"Entertainment";51;24
14034312933;"12452841@N00";1397985505;20;"Entertainment";514;24
14014316145;"12452841@N00";1397985584;20;"Entertainment";514;24
14011117392;"12452841@N00";1397986884;21;"Entertainment";297;24
14014772444;"12452841@N00";1397986891;21;"Entertainment";297;24
13991196756;"12452841@N00";1397986904;21;"Entertainment";297;24
14011118722;"12452841@N00";1397986906;21;"Entertainment";297;24
13991197826;"12452841@N00";1397986913;21;"Entertainment";297;24
14014318715;"12452841@N00";1397986917;21;"Entertainment";297;24
14034316443;"12452841@N00";1397987110;21;"Entertainment";297;24
14014319455;"12452841@N00";1397987112;21;"Entertainment";297;24
14011774382;"12452841@N00";1398077994;21;"Entertainment";297;25
14011767882;"12452841@N00";1398124403;21;"Entertainment";297;26
14014962045;"12452841@N00";1398125246;21;"Entertainment";297;26
14011774021;"12452841@N00";1398125333;21;"Entertainment";297;26
14011765672;"12452841@N00";1398125338;21;"Entertainment";297;26
14014960065;"12452841@N00";1398125406;21;"Entertainment";297;26
14015417234;"12452841@N00";1398125418;21;"Entertainment";297;26
14011764192;"12452841@N00";1398125434;21;"Entertainment";297;26
14014958495;"12452841@N00";1398127373;21;"Entertainment";297;26
14015412944;"12452841@N00";1398128461;20;"Entertainment";514;26
13991838366;"12452841@N00";1398128527;20;"Entertainment";514;26
14011767181;"12452841@N00";1398129131;20;"Entertainment";514;26
14015411664;"12452841@N00";1398129152;20;"Entertainment";514;26
14015411084;"12452841@N00";1398131820;20;"Entertainment";514;26
14034958633;"12452841@N00";1398134552;20;"Entertainment";514;26
14011765361;"12452841@N00";1398134557;20;"Entertainment";514;26
13991836156;"12452841@N00";1398134672;20;"Entertainment";514;26
14015409384;"12452841@N00";1398134676;20;"Entertainment";514;26
14034956953;"12452841@N00";1398134724;20;"Entertainment";514;26
14034956633;"12452841@N00";1398134743;20;"Entertainment";514;26
14011755362;"12452841@N00";1398134762;20;"Entertainment";514;26
14034955943;"12452841@N00";1398134831;20;"Entertainment";514;26
14034955553;"12452841@N00";1398134838;20;"Entertainment";514;26
14011754482;"12452841@N00";1398134891;20;"Entertainment";514;26
13991833486;"12452841@N00";1398134913;20;"Entertainment";514;26
14014948175;"12452841@N00";1398137437;20;"Entertainment";514;26
14011753012;"12452841@N00";1398137765;20;"Entertainment";514;26
6003549533;"12455012@N00";1311748053;20;"Entertainment";514;27
6003549955;"12455012@N00";1311748226;20;"Entertainment";514;27
6004181796;"12455012@N00";1312026309;6;"Amusement";660;28
6004182292;"12455012@N00";1312026446;6;"Amusement";660;28
6004182698;"12455012@N00";1312028158;6;"Amusement";660;28
9718234378;"12505664@N00";1378790537;20;"Entertainment";514;29
9933088714;"12505664@N00";1380086334;20;"Entertainment";514;30
3678685434;"12527903@N00";1245549721;15;"Historical";229;31
3670952821;"12527903@N00";1245550958;15;"Historical";229;31
3654003298;"12527903@N00";1245551008;15;"Historical";229;31
3656242351;"12527903@N00";1245560025;6;"Amusement";660;31
9200845184;"12767075@N02";1372816562;6;"Amusement";660;32
11317975234;"12810816@N08";1386385462;7;"Park";197;33
11317982904;"12810816@N08";1386385498;7;"Park";197;33
11318178713;"12810816@N08";1386401833;7;"Park";197;33
11318126496;"12810816@N08";1386401987;7;"Park";197;33
10496370784;"12873985@N00";1382765051;26;"Entertainment";349;34
10496372864;"12873985@N00";1382765276;26;"Entertainment";349;34
8706851988;"13101664@N03";1365148952;26;"Entertainment";349;35
8705728893;"13101664@N03";1365149028;26;"Entertainment";349;35
8706850756;"13101664@N03";1365149194;26;"Entertainment";349;35
8706850184;"13101664@N03";1365149281;26;"Entertainment";349;35
8705727153;"13101664@N03";1365149426;26;"Entertainment";349;35
5211726517;"13322960@N00";1290137038;8;"Park";1307;36
5212326406;"13322960@N00";1290137054;8;"Park";1307;36
5211728405;"13322960@N00";1290137609;8;"Park";1307;36
5212328534;"13322960@N00";1290139923;8;"Park";1307;36
5212330426;"13322960@N00";1290140554;8;"Park";1307;36
5211731559;"13322960@N00";1290140650;8;"Park";1307;36
5211732067;"13322960@N00";1290140701;8;"Park";1307;36
5212332640;"13322960@N00";1290140872;8;"Park";1307;36
5211735645;"13322960@N00";1290140960;8;"Park";1307;36
5211737309;"13322960@N00";1290141102;8;"Park";1307;36
5211739269;"13322960@N00";1290141141;8;"Park";1307;36
5212340408;"13322960@N00";1290141251;8;"Park";1307;36
5212341760;"13322960@N00";1290141381;8;"Park";1307;36
5212344370;"13322960@N00";1290141425;8;"Park";1307;36
5212358906;"13322960@N00";1290142831;8;"Park";1307;36
5211760911;"13322960@N00";1290142980;8;"Park";1307;36
5212363670;"13322960@N00";1290143409;8;"Park";1307;36
5212364486;"13322960@N00";1290144008;8;"Park";1307;36
5212366032;"13322960@N00";1290144233;8;"Park";1307;36
5212367146;"13322960@N00";1290144573;8;"Park";1307;36
5211769377;"13322960@N00";1290144628;8;"Park";1307;36
5211770377;"13322960@N00";1290144642;8;"Park";1307;36
5211771365;"13322960@N00";1290144720;8;"Park";1307;36
5212372018;"13322960@N00";1290144841;8;"Park";1307;36
5212374078;"13322960@N00";1290147074;8;"Park";1307;36
5212375664;"13322960@N00";1290147206;8;"Park";1307;36
5212376976;"13322960@N00";1290147245;8;"Park";1307;36
5211778399;"13322960@N00";1290147503;8;"Park";1307;36
5211782549;"13322960@N00";1290149188;8;"Park";1307;36
5211798989;"13322960@N00";1290159273;6;"Amusement";660;36
5212399628;"13322960@N00";1290159347;6;"Amusement";660;36
5211801925;"13322960@N00";1290160122;6;"Amusement";660;36
5212402122;"13322960@N00";1290160443;6;"Amusement";660;36
5211804115;"13322960@N00";1290160567;6;"Amusement";660;36
5212404710;"13322960@N00";1290161103;6;"Amusement";660;36
5212406164;"13322960@N00";1290161151;6;"Amusement";660;36
5212407944;"13322960@N00";1290161332;6;"Amusement";660;36
5212409096;"13322960@N00";1290161496;6;"Amusement";660;36
5212409964;"13322960@N00";1290162114;6;"Amusement";660;36
5212411184;"13322960@N00";1290162273;6;"Amusement";660;36
5211813147;"13322960@N00";1290162729;6;"Amusement";660;36
5213682937;"13322960@N00";1290211663;6;"Amusement";660;37
5213684987;"13322960@N00";1290211777;6;"Amusement";660;37
2853076289;"13715300@N06";1220834412;24;"Entertainment";125;38
2859729527;"13715300@N06";1221020929;8;"Park";1307;39
2859730793;"13715300@N06";1221020949;8;"Park";1307;39
2859731817;"13715300@N06";1221020967;8;"Park";1307;39
2860559936;"13715300@N06";1221021059;8;"Park";1307;39
2860561400;"13715300@N06";1221021199;8;"Park";1307;39
2860562426;"13715300@N06";1221021237;8;"Park";1307;39
2860563212;"13715300@N06";1221021280;8;"Park";1307;39
2859737737;"13715300@N06";1221021293;8;"Park";1307;39
2859740751;"13715300@N06";1221021301;8;"Park";1307;39
2860569122;"13715300@N06";1221021462;8;"Park";1307;39
2860570794;"13715300@N06";1221021560;8;"Park";1307;39
2860572536;"13715300@N06";1221021593;8;"Park";1307;39
2860573910;"13715300@N06";1221021609;8;"Park";1307;39
2859748725;"13715300@N06";1221021621;8;"Park";1307;39
2860576936;"13715300@N06";1221021637;8;"Park";1307;39
2860578348;"13715300@N06";1221021650;8;"Park";1307;39
2859752207;"13715300@N06";1221021676;8;"Park";1307;39
2860580768;"13715300@N06";1221021784;8;"Park";1307;39
2860581812;"13715300@N06";1221021790;8;"Park";1307;39
2859756369;"13715300@N06";1221021836;8;"Park";1307;39
2859757477;"13715300@N06";1221021869;8;"Park";1307;39
2859758527;"13715300@N06";1221021913;8;"Park";1307;39
2860586490;"13715300@N06";1221021916;8;"Park";1307;39
2860587440;"13715300@N06";1221022022;8;"Park";1307;39
2860588826;"13715300@N06";1221022041;8;"Park";1307;39
2859762853;"13715300@N06";1221022061;8;"Park";1307;39
2859764111;"13715300@N06";1221022073;8;"Park";1307;39
2859766631;"13715300@N06";1221022258;8;"Park";1307;39
2860594778;"13715300@N06";1221022348;8;"Park";1307;39
2860595794;"13715300@N06";1221022468;8;"Park";1307;39
2859769545;"13715300@N06";1221022560;8;"Park";1307;39
2860597998;"13715300@N06";1221022633;8;"Park";1307;39
2859771587;"13715300@N06";1221022697;8;"Park";1307;39
2860600098;"13715300@N06";1221022718;8;"Park";1307;39
2859773959;"13715300@N06";1221022771;8;"Park";1307;39
2859775837;"13715300@N06";1221022811;8;"Park";1307;39
2860607658;"13715300@N06";1221022872;8;"Park";1307;39
2860608992;"13715300@N06";1221022912;8;"Park";1307;39
2860610626;"13715300@N06";1221022939;8;"Park";1307;39
2860611872;"13715300@N06";1221022982;8;"Park";1307;39
2860613002;"13715300@N06";1221022994;8;"Park";1307;39
2860614366;"13715300@N06";1221022998;8;"Park";1307;39
2860616196;"13715300@N06";1221023078;8;"Park";1307;39
2860617428;"13715300@N06";1221023108;8;"Park";1307;39
2859791453;"13715300@N06";1221023160;8;"Park";1307;39
2859792663;"13715300@N06";1221023229;8;"Park";1307;39
2860621668;"13715300@N06";1221023288;8;"Park";1307;39
2859795525;"13715300@N06";1221023325;8;"Park";1307;39
2860624434;"13715300@N06";1221023369;8;"Park";1307;39
2860625822;"13715300@N06";1221023409;8;"Park";1307;39
2860626878;"13715300@N06";1221023478;8;"Park";1307;39
2860627918;"13715300@N06";1221023516;8;"Park";1307;39
2859801363;"13715300@N06";1221023576;8;"Park";1307;39
2860630296;"13715300@N06";1221023608;8;"Park";1307;39
2859805203;"13715300@N06";1221023688;8;"Park";1307;39
2860634082;"13715300@N06";1221023748;8;"Park";1307;39
2860635566;"13715300@N06";1221023824;8;"Park";1307;39
2860637278;"13715300@N06";1221023852;8;"Park";1307;39
2859811449;"13715300@N06";1221023895;8;"Park";1307;39
2859812667;"13715300@N06";1221024115;8;"Park";1307;39
2859814091;"13715300@N06";1221024157;8;"Park";1307;39
2860642634;"13715300@N06";1221024268;8;"Park";1307;39
2860644186;"13715300@N06";1221024330;8;"Park";1307;39
2859817931;"13715300@N06";1221024347;8;"Park";1307;39
2860646422;"13715300@N06";1221024383;8;"Park";1307;39
2860647738;"13715300@N06";1221024457;8;"Park";1307;39
2860648934;"13715300@N06";1221024501;8;"Park";1307;39
2859822649;"13715300@N06";1221024513;8;"Park";1307;39
2860651144;"13715300@N06";1221024525;8;"Park";1307;39
2860652728;"13715300@N06";1221024593;8;"Park";1307;39
2859827941;"13715300@N06";1221024606;8;"Park";1307;39
2860656324;"13715300@N06";1221024617;8;"Park";1307;39
2860658428;"13715300@N06";1221024685;8;"Park";1307;39
2859832925;"13715300@N06";1221024752;8;"Park";1307;39
2860661422;"13715300@N06";1221024798;8;"Park";1307;39
2860662820;"13715300@N06";1221024851;8;"Park";1307;39
2859836583;"13715300@N06";1221024907;8;"Park";1307;39
2863071497;"13715300@N06";1221121665;4;"Amusement";512;40
2863906984;"13715300@N06";1221122365;4;"Amusement";512;40
2863074525;"13715300@N06";1221123387;4;"Amusement";512;40
2863075601;"13715300@N06";1221123508;4;"Amusement";512;40
2863910348;"13715300@N06";1221123728;4;"Amusement";512;40
2863911412;"13715300@N06";1221123732;4;"Amusement";512;40
2863912230;"13715300@N06";1221123739;4;"Amusement";512;40
2863080899;"13715300@N06";1221123750;4;"Amusement";512;40
2863081869;"13715300@N06";1221123803;4;"Amusement";512;40
2863916238;"13715300@N06";1221123881;4;"Amusement";512;40
2863083837;"13715300@N06";1221123993;4;"Amusement";512;40
2863918092;"13715300@N06";1221124135;4;"Amusement";512;40
2863085697;"13715300@N06";1221124371;4;"Amusement";512;40
2863920232;"13715300@N06";1221124456;4;"Amusement";512;40
2863921212;"13715300@N06";1221124582;4;"Amusement";512;40
2863089067;"13715300@N06";1221124682;4;"Amusement";512;40
2863090199;"13715300@N06";1221124708;4;"Amusement";512;40
2863091453;"13715300@N06";1221124869;4;"Amusement";512;40
2863925814;"13715300@N06";1221124877;4;"Amusement";512;40
2863093507;"13715300@N06";1221124881;4;"Amusement";512;40
2863927790;"13715300@N06";1221124891;4;"Amusement";512;40
2863095445;"13715300@N06";1221124927;4;"Amusement";512;40
2863096439;"13715300@N06";1221124995;4;"Amusement";512;40
2863930882;"13715300@N06";1221124998;4;"Amusement";512;40
2863098423;"13715300@N06";1221125051;4;"Amusement";512;40
2863099391;"13715300@N06";1221125403;4;"Amusement";512;40
2863100309;"13715300@N06";1221125438;4;"Amusement";512;40
2863934686;"13715300@N06";1221130880;4;"Amusement";512;40
8563128845;"13897419@N02";1362093960;16;"Historical";52;41
8569436451;"13897419@N02";1362094080;16;"Historical";52;41
8570533358;"13897419@N02";1362094200;16;"Historical";52;41
8576115740;"13897419@N02";1362094320;16;"Historical";52;41
8569437665;"13897419@N02";1362094440;16;"Historical";52;41
8575021117;"13897419@N02";1362094560;16;"Historical";52;41
8582924409;"13897419@N02";1362095760;16;"Historical";52;41
8582925239;"13897419@N02";1362095880;16;"Historical";52;41
8610775009;"13897419@N02";1362101520;16;"Historical";52;41
8698193828;"13991984@N05";1367378512;8;"Park";1307;42
9439234640;"14003952@N04";1364929356;6;"Amusement";660;43
9439234120;"14003952@N04";1364929381;6;"Amusement";660;43
9439233668;"14003952@N04";1364929395;6;"Amusement";660;43
9436452963;"14003952@N04";1364929427;6;"Amusement";660;43
9439232666;"14003952@N04";1364929439;6;"Amusement";660;43
9439232234;"14003952@N04";1364929467;6;"Amusement";660;43
9436451591;"14003952@N04";1364929488;6;"Amusement";660;43
9439231468;"14003952@N04";1364929503;6;"Amusement";660;43
9436450427;"14003952@N04";1364929704;6;"Amusement";660;43
9439230238;"14003952@N04";1364929732;6;"Amusement";660;43
9439229754;"14003952@N04";1364929763;6;"Amusement";660;43
9436449093;"14003952@N04";1364929873;6;"Amusement";660;43
9436448697;"14003952@N04";1364929874;6;"Amusement";660;43
9439228520;"14003952@N04";1364930196;6;"Amusement";660;43
9439227974;"14003952@N04";1364930214;6;"Amusement";660;43
9439227512;"14003952@N04";1364930221;6;"Amusement";660;43
9439223100;"14003952@N04";1364939671;20;"Entertainment";514;43
9439222674;"14003952@N04";1364939676;20;"Entertainment";514;43
9436441951;"14003952@N04";1364939914;20;"Entertainment";514;43
9436751937;"14003952@N04";1364953426;5;"Amusement";315;43
9439474052;"14003952@N04";1364953426;5;"Amusement";315;43
9439371544;"14003952@N04";1364953426;5;"Amusement";315;43
9439370954;"14003952@N04";1364953427;5;"Amusement";315;43
9439533092;"14003952@N04";1364953427;5;"Amusement";315;43
9436692737;"14003952@N04";1364953427;5;"Amusement";315;43
9436590271;"14003952@N04";1364953429;5;"Amusement";315;43
9436747865;"14003952@N04";1364953429;5;"Amusement";315;43
9439473322;"14003952@N04";1364953429;5;"Amusement";315;43
9439473030;"14003952@N04";1364953570;5;"Amusement";315;43
9439370038;"14003952@N04";1364953570;5;"Amusement";315;43
