Entertainment,Structure,Park,Historical,Museum,Cultural
0.012049257600754183,0.25,0.041666666666666664,0.6666666666666666,0.041666666666666664,0.20681121847749234
0.012049257600754183,0.2857142857142857,0.10178529342446382,0.7142857142857143,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.16666666666666666,0.10178529342446382,0.24036648597690313,0.8333333333333334,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.1,0.10178529342446382,0.24036648597690313,0.8,0.1
0.012049257600754183,0.5,0.5,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.05128205128205128,0.10178529342446382,0.9487179487179487,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.2,0.26666666666666666,0.5333333333333333,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.5,0.5,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.375,0.5625,0.24036648597690313,0.0625,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.5,0.10178529342446382,0.5,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.6666666666666666,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.3333333333333333
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.3333333333333333,0.6666666666666666,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.3333333333333333,0.10994579307094038,0.6666666666666666
0.012049257600754183,0.5,0.10178529342446382,0.5,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
1.0,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.6,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.4
0.012049257600754183,0.4,0.10178529342446382,0.2,0.2,0.2
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.5,0.5,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.3333333333333333,0.6666666666666666,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.25,0.10178529342446382,0.5,0.10994579307094038,0.25
0.012049257600754183,0.5,0.16666666666666666,0.24036648597690313,0.16666666666666666,0.16666666666666666
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.6666666666666666,0.3333333333333333,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.8,0.2,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.8,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.2
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.14285714285714285,0.24036648597690313,0.10994579307094038,0.8571428571428571
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.125,0.10178529342446382,0.875,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.15384615384615385,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.8461538461538461
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.2727272727272727,0.10178529342446382,0.7272727272727273,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.5,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.5
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.07692307692307693,0.10178529342446382,0.24036648597690313,0.07692307692307693,0.8461538461538461
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.12962962962962962,0.10178529342446382,0.8703703703703703,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.3181818181818182,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.6818181818181818
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.5,0.10178529342446382,0.5,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.6486486486486487,0.10178529342446382,0.21621621621621623,0.10994579307094038,0.13513513513513514
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.25,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.75
0.012049257600754183,0.16666666666666666,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.8333333333333334
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.5,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.5
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.6666666666666666,0.3333333333333333,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.21739130434782608,0.10178529342446382,0.4782608695652174,0.21739130434782608,0.08695652173913043
0.012049257600754183,0.6666666666666666,0.10178529342446382,0.24036648597690313,0.3333333333333333,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.7241379310344828,0.27586206896551724
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.10994579307094038,0.07692307692307693
0.012049257600754183,0.1111111111111111,0.10178529342446382,0.3333333333333333,0.5555555555555556,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.6666666666666666,0.10178529342446382,0.24036648597690313,0.3333333333333333,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.3333333333333333,0.10178529342446382,0.6666666666666666,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.4,0.2,0.24036648597690313,0.2,0.2
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333
0.012049257600754183,0.14285714285714285,0.10178529342446382,0.8571428571428571,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.9666666666666667,0.10994579307094038,0.03333333333333333
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.5,0.5,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.3333333333333333,0.6666666666666666,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.25,0.25,0.10178529342446382,0.25,0.10994579307094038,0.25
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
1.0,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.6666666666666666,0.32904195144944615,0.10178529342446382,0.3333333333333333,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.8333333333333334,0.16666666666666666,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.4,0.6,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.6666666666666666,0.3333333333333333,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.2,0.10178529342446382,0.24036648597690313,0.6,0.2
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,1.0,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.7142857142857143,0.10178529342446382,0.2857142857142857,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.3333333333333333,0.10178529342446382,0.3333333333333333,0.3333333333333333,0.20681121847749234
0.012049257600754183,0.5777777777777777,0.10178529342446382,0.022222222222222223,0.044444444444444446,0.35555555555555557
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
1.0,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.6,0.10994579307094038,0.4
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,0.10994579307094038,1.0
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,0.10178529342446382,0.24036648597690313,1.0,0.20681121847749234
0.16666666666666666,0.3333333333333333,0.10178529342446382,0.5,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.34210526315789475,0.10178529342446382,0.05263157894736842,0.6052631578947368,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,1.0,0.10178529342446382,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.4,0.6,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.32904195144944615,1.0,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.5714285714285714,0.42857142857142855,0.24036648597690313,0.10994579307094038,0.20681121847749234
0.012049257600754183,0.11764705882352941,0.10178529342446382,0.8823529411764706,0.10994579307094038,0.20681121847749234
