Historical,Cultural,Park,Transport,Museum,Shopping
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.5,0.12569545724625938,0.09404202452330794,0.5,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2,0.12569545724625938,0.4,0.1886782261113812,0.4
0.4838709677419355,0.16129032258064516,0.3225806451612903,0.09404202452330794,0.1886782261113812,0.03225806451612903
0.4117647058823529,0.2560903149138443,0.058823529411764705,0.09404202452330794,0.47058823529411764,0.058823529411764705
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
0.25,0.75,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.3333333333333333,0.2560903149138443,0.3333333333333333,0.3333333333333333,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.5,0.2560903149138443,0.5,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.45714285714285713,0.4857142857142857,0.12569545724625938,0.02857142857142857,0.1886782261113812,0.02857142857142857
0.28752768324960837,0.13636363636363635,0.12569545724625938,0.22727272727272727,0.6363636363636364,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.5714285714285714,0.42857142857142855,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.6428571428571429,0.2857142857142857,0.12569545724625938,0.07142857142857142,0.1886782261113812,0.04796629395559877
0.5,0.5,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.5,0.16666666666666666,0.12569545724625938,0.3333333333333333,0.1886782261113812,0.04796629395559877
0.23529411764705882,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.04796629395559877
0.15384615384615385,0.8461538461538461,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.7333333333333333,0.2,0.12569545724625938,0.06666666666666667,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.07692307692307693,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.1886782261113812,0.04796629395559877
0.2857142857142857,0.2560903149138443,0.42857142857142855,0.09404202452330794,0.2857142857142857,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.5,0.25,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.25
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.1886782261113812,0.1111111111111111
0.7368421052631579,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.6666666666666666,0.3333333333333333,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.5,0.5,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.42105263157894735,0.05263157894736842,0.05263157894736842,0.47368421052631576,0.1886782261113812,0.04796629395559877
0.2564102564102564,0.3333333333333333,0.07692307692307693,0.1282051282051282,0.1886782261113812,0.20512820512820512
0.6666666666666666,0.2560903149138443,0.3333333333333333,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.14285714285714285,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.8571428571428571,0.04796629395559877
0.35,0.1,0.12569545724625938,0.25,0.15,0.15
0.28752768324960837,0.2560903149138443,0.29333333333333333,0.013333333333333334,0.6933333333333334,0.04796629395559877
0.28752768324960837,0.08333333333333333,0.3333333333333333,0.09404202452330794,0.5833333333333334,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.3333333333333333,0.6666666666666666,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.25,0.25,0.5,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.4166666666666667,0.3125,0.041666666666666664,0.08333333333333333,0.125,0.020833333333333332
0.28752768324960837,0.2560903149138443,0.5,0.14285714285714285,0.1886782261113812,0.35714285714285715
0.5714285714285714,0.42857142857142855,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.45454545454545453,0.2560903149138443,0.12569545724625938,0.21212121212121213,0.3333333333333333,0.04796629395559877
0.5,0.5,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.5,0.2560903149138443,0.5,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.25,0.625,0.125,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.3333333333333333,0.2560903149138443,0.12569545724625938,0.3333333333333333,0.3333333333333333,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.25,0.25,0.5,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.8333333333333334,0.2560903149138443,0.12569545724625938,0.16666666666666666,0.1886782261113812,0.04796629395559877
0.25,0.2560903149138443,0.5,0.09404202452330794,0.25,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.12121212121212122,0.06060606060606061,0.5454545454545454,0.21212121212121213,0.1886782261113812,0.06060606060606061
0.28752768324960837,0.8571428571428571,0.12569545724625938,0.09404202452330794,0.14285714285714285,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.31868131868131866,0.12569545724625938,0.09404202452330794,0.6813186813186813,0.04796629395559877
0.28752768324960837,0.2966101694915254,0.12569545724625938,0.00847457627118644,0.5677966101694916,0.1271186440677966
0.784037558685446,0.18309859154929578,0.12569545724625938,0.03286384976525822,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.6170212765957447,0.12569545724625938,0.02127659574468085,0.3617021276595745,0.04796629395559877
0.5161290322580645,0.3870967741935484,0.12569545724625938,0.03225806451612903,0.06451612903225806,0.04796629395559877
0.0684931506849315,0.3287671232876712,0.547945205479452,0.0547945205479452,0.1886782261113812,0.04796629395559877
0.6976744186046512,0.2560903149138443,0.3023255813953488,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.6666666666666666,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.3333333333333333
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.5,0.2560903149138443,0.5,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.6666666666666666,0.3333333333333333,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.5,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.5,0.04796629395559877
0.25,0.375,0.12569545724625938,0.09404202452330794,0.3125,0.0625
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,1.0
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.6666666666666666,0.16666666666666666,0.09404202452330794,0.1886782261113812,0.16666666666666666
0.28752768324960837,0.3333333333333333,0.12569545724625938,0.3333333333333333,0.3333333333333333,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.3333333333333333,0.6666666666666666,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.5,0.5,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.6818181818181818,0.18181818181818182,0.12569545724625938,0.09404202452330794,0.13636363636363635,0.04796629395559877
0.1,0.3,0.12569545724625938,0.09404202452330794,0.5,0.1
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.75,0.16666666666666666,0.12569545724625938,0.08333333333333333,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.6111111111111112,0.2222222222222222,0.16666666666666666,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.625,0.0625,0.3125,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2727272727272727,0.6363636363636364,0.09404202452330794,0.09090909090909091,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.6666666666666666,0.2560903149138443,0.3333333333333333,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.5909090909090909,0.4090909090909091,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.9777777777777777,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.022222222222222223
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,0.09404202452330794,1.0,0.04796629395559877
0.3191489361702128,0.2560903149138443,0.02127659574468085,0.09404202452330794,0.6595744680851063,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.3055555555555556,0.1111111111111111,0.3055555555555556,0.09404202452330794,0.2777777777777778,0.04796629395559877
0.06666666666666667,0.9333333333333333,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,1.0,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.25,0.2560903149138443,0.25,0.5,0.1886782261113812,0.04796629395559877
0.17391304347826086,0.8260869565217391,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
1.0,0.2560903149138443,0.12569545724625938,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.25,0.09404202452330794,0.75,0.04796629395559877
0.28752768324960837,0.2560903149138443,1.0,0.09404202452330794,0.1886782261113812,0.04796629395559877
0.28752768324960837,0.2560903149138443,0.12569545724625938,1.0,0.1886782261113812,0.04796629395559877
